Id,Label,timeset,type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
大路 (n),大路,,notion,1,0,1,1,0,1,0.006064,10,0.188518,0.198964,0
走向 (n),走向,,notion,1,0,1,1,0,1,0.006064,10,0.188518,0.198964,0
不许 (n),不许,,notion,1,0,1,1,0,1,0.01093,10,0.190795,0.202176,0
东海 (n),东海,,notion,1,0,1,1,0,1,0.01093,10,0.190795,0.202176,0
变质 (n),变质,,notion,1,0,1,1,0,1,0.01093,10,0.190795,0.202176,0
崩溃 (n),崩溃,,notion,1,0,1,1,0,1,0.01093,10,0.190795,0.202176,0
投降 (n),投降,,notion,5,0,5,5,0,5,0.040062,10,0.21124,0.22731,2921.01631
本土 (n),本土,,notion,1,0,1,1,0,1,0.01093,10,0.190795,0.202176,0
沸腾 (n),沸腾,,notion,1,0,1,1,0,1,0.01093,10,0.190795,0.202176,0
美苏关系 (n),美苏关系,,notion,1,0,1,1,0,1,0.01093,10,0.190795,0.202176,0
之风 (n),之风,,notion,1,0,1,1,0,1,0.001597,2,0.555556,0.6,0
始於 (n),始於,,notion,1,0,1,1,0,1,0.001597,2,0.555556,0.6,0
清谈 (n),清谈,,notion,1,0,1,1,0,1,0.001597,2,0.555556,0.6,0
下乡 (n),下乡,,notion,2,0,2,2,0,2,0.009479,10,0.191639,0.203707,82.999153
戎戈(1945),戎戈,,author,0,4,4,0,4,4,0.047952,9,0.216742,0.232605,2657.936649
九年 (n),九年,,notion,1,0,1,1,0,1,0.0041,10,0.178147,0.186479,0
乡长 (n),乡长,,notion,1,0,1,1,0,1,0.009506,8,0.197533,0.209204,0
可拉 (n),可拉,,notion,1,0,1,1,0,1,0.009506,8,0.197533,0.209204,0
壮丁 (n),壮丁,,notion,1,0,1,1,0,1,0.009506,8,0.197533,0.209204,0
役政 (n),役政,,notion,1,0,1,1,0,1,0.009506,8,0.197533,0.209204,0
泄忿 (n),泄忿,,notion,1,0,1,1,0,1,0.009506,8,0.197533,0.209204,0
戴寒波(1945),戴寒波,,author,0,3,3,0,3,3,0.011652,9,0.192317,0.202554,1379.45297
风潮 (n),风潮,,notion,2,0,2,2,0,2,0.008384,10,0.191923,0.203295,347.295039
房龙(1945),房龙,,author,0,3,3,0,3,3,0.042672,9,0.207472,0.220548,2341.901517
巴黎和会 (n),巴黎和会,,notion,1,0,1,1,0,1,0.003589,10,0.171836,0.178887,0
托尔斯泰(1945),托尔斯泰,,author,0,2,2,0,2,2,0.003059,11,0.155421,0.162307,1094.365894
俄罗斯 (n),俄罗斯,,notion,2,0,2,2,0,2,0.003629,12,0.134988,0.140443,7.815155
抱贞(1945),抱贞,,author,0,3,3,0,3,3,0.008708,11,0.186935,0.197233,1314.72035
回顾 (n),回顾,,notion,2,0,2,2,0,2,0.003293,12,0.157526,0.163743,0.333333
拉铁摩尔(1945),拉铁摩尔,,author,0,2,2,0,2,2,0.011876,9,0.19886,0.209316,2337
决策 (n),决策,,notion,1,0,1,1,0,1,0.001624,10,0.165886,0.171799,0
故乡人 (n),故乡人,,notion,1,0,1,1,0,1,0.001412,2,0.571429,0.625,0
母与子 (n),母与子,,notion,1,0,1,1,0,1,0.001412,2,0.571429,0.625,0
振寰(1945),振寰,,author,0,3,3,0,3,3,0.010985,9,0.19472,0.204674,4673
全国同胞 (n),全国同胞,,notion,1,0,1,1,0,1,0.001695,10,0.162995,0.168653,0
负责 (n),负责,,notion,1,0,1,1,0,1,0.001695,10,0.162995,0.168653,0
敏之(1945),敏之,,author,0,4,4,0,4,4,0.093738,9,0.234668,0.256505,3024.22365
民主化 (n),民主化,,notion,2,0,2,2,0,2,0.030405,8,0.212855,0.226662,36.902499
文宜(1945),文宜,,author,0,3,3,0,3,3,0.066079,9,0.228253,0.246986,1473.678509
妇女运动 (n),妇女运动,,notion,2,0,2,2,0,2,0.013821,10,0.192936,0.204717,24.997796
斯诺(1945),斯诺,,author,0,2,2,0,2,2,0.007785,9,0.188048,0.197208,19.487796
新武(1945),新武,,author,0,2,2,0,2,2,0.005605,11,0.184225,0.193122,395.812275
方与严(1945),方与严,,author,0,3,3,0,3,3,0.062589,9,0.224011,0.241876,2573.826405
有声 (n),有声,,notion,1,0,1,1,0,1,0.004831,10,0.183028,0.192223,0
造成 (n),造成,,notion,2,0,2,2,0,2,0.047308,10,0.220068,0.236292,216.280402
方扬(1945),方扬,,author,0,2,2,0,2,2,0.001782,1,1,1,1
倒下 (n),倒下,,notion,1,0,1,1,0,1,0.00105,2,0.666667,0.75,0
悼歌 (n),悼歌,,notion,1,0,1,1,0,1,0.00105,2,0.666667,0.75,0
方治平(1945),方治平,,author,0,4,4,0,4,4,0.021891,9,0.202267,0.214681,4128.444005
措施 (n),措施,,notion,2,0,2,2,0,2,0.007688,10,0.18424,0.194498,152.677881
最近 (n),最近,,notion,1,0,1,1,0,1,0.002587,10,0.16825,0.174961,0
方禺(1945),方禺,,author,0,2,2,0,2,2,0.002114,11,0.147331,0.15297,2337
小感 (n),小感,,notion,1,0,1,1,0,1,0.001077,12,0.128419,0.132103,0
施佑铭(1945),施佑铭,,author,0,3,3,0,3,3,0.042051,9,0.221171,0.238163,3212.844391
种种 (n),种种,,notion,2,0,2,2,0,2,0.012267,10,0.18761,0.199324,59.887999
绍兴 (n),绍兴,,notion,1,0,1,1,0,1,0.00364,10,0.181128,0.190017,0
施复亮(1945),施复亮,,author,0,4,4,0,4,4,0.088589,9,0.232845,0.253647,3675.073162
亟应 (n),亟应,,notion,1,0,1,1,0,1,0.006583,10,0.188884,0.199397,0
解决 (n),解决,,notion,9,0,9,10,0,10,0.160413,8,0.244458,0.266882,13982.948856
复员 (n),复员,,notion,6,0,6,6,0,6,0.06087,8,0.225241,0.243199,5469.456081
明养(1945),明养,,author,0,6,6,0,6,6,0.116211,9,0.230595,0.251514,2231.208347
明子(1945),明子,,author,0,2,2,0,2,2,0.001782,1,1,1,1
苏州 (n),苏州,,notion,1,0,1,1,0,1,0.00105,2,0.666667,0.75,0
苦难 (n),苦难,,notion,1,0,1,1,0,1,0.00105,2,0.666667,0.75,0
易水(1945),易水,,author,0,4,4,0,4,4,0.003715,1,1,1,6
历史性 (n),历史性,,notion,1,0,1,1,0,1,0.001412,2,0.571429,0.625,0
文件 (n),文件,,notion,1,0,1,1,0,1,0.001412,2,0.571429,0.625,0
皇帝 (n),皇帝,,notion,1,0,1,1,0,1,0.001412,2,0.571429,0.625,0
闲话 (n),闲话,,notion,1,0,1,1,0,1,0.001412,2,0.571429,0.625,0
春光(1945),春光,,author,0,5,5,0,5,5,0.011874,9,0.189696,0.200668,3165.259592
燕树棠 (n),燕树棠,,notion,2,0,2,2,0,2,0.006998,10,0.177741,0.187182,175.254333
笔下 (n),笔下,,notion,1,0,1,1,0,1,0.002055,10,0.15946,0.165631,0
三八 (n),三八,,notion,1,0,1,1,0,1,0.040132,10,0.214456,0.231078,0
东欧 (n),东欧,,notion,1,0,1,1,0,1,0.040132,10,0.214456,0.231078,0
二次 (n),二次,,notion,1,0,1,1,0,1,0.040132,10,0.214456,0.231078,0
内阁 (n),内阁,,notion,1,0,1,1,0,1,0.040132,10,0.214456,0.231078,0
冬季 (n),冬季,,notion,1,0,1,1,0,1,0.040132,10,0.214456,0.231078,0
妇女 (n),妇女,,notion,2,0,2,2,0,2,0.049694,8,0.224635,0.240867,179.776771
妇女节 (n),妇女节,,notion,1,0,1,1,0,1,0.040132,10,0.214456,0.231078,0
就职 (n),就职,,notion,1,0,1,1,0,1,0.040132,10,0.214456,0.231078,0
局面 (n),局面,,notion,1,0,1,1,0,1,0.040132,10,0.214456,0.231078,0
总统 (n),总统,,notion,3,0,3,3,0,3,0.089647,8,0.230663,0.249963,909.043252
攻日 (n),攻日,,notion,1,0,1,1,0,1,0.040132,10,0.214456,0.231078,0
浪潮 (n),浪潮,,notion,3,0,3,3,0,3,0.092886,8,0.229441,0.248886,920.47349
激战 (n),激战,,notion,1,0,1,1,0,1,0.040132,10,0.214456,0.231078,0
琉球 (n),琉球,,notion,1,0,1,1,0,1,0.040132,10,0.214456,0.231078,0
登陆 (n),登陆,,notion,2,0,2,2,0,2,0.060023,8,0.225545,0.242307,309.364675
硫球 (n),硫球,,notion,1,0,1,1,0,1,0.040132,10,0.214456,0.231078,0
突变 (n),突变,,notion,1,0,1,1,0,1,0.040132,10,0.214456,0.231078,0
第八期 (n),第八期,,notion,1,0,1,1,0,1,0.040132,10,0.214456,0.231078,0
筹备 (n),筹备,,notion,1,0,1,1,0,1,0.040132,10,0.214456,0.231078,0
红旗 (n),红旗,,notion,1,0,1,1,0,1,0.040132,10,0.214456,0.231078,0
结束 (n),结束,,notion,2,0,2,2,0,2,0.065355,10,0.225024,0.243246,670.916
美军 (n),美军,,notion,2,0,2,2,0,2,0.060023,8,0.225545,0.242307,309.364675
群岛 (n),群岛,,notion,1,0,1,1,0,1,0.040132,10,0.214456,0.231078,0
联盟 (n),联盟,,notion,1,0,1,1,0,1,0.040132,10,0.214456,0.231078,0
进入 (n),进入,,notion,2,0,2,2,0,2,0.085456,8,0.228991,0.247931,453.795534
进行曲 (n),进行曲,,notion,1,0,1,1,0,1,0.040132,10,0.214456,0.231078,0
重大意义 (n),重大意义,,notion,1,0,1,1,0,1,0.040132,10,0.214456,0.231078,0
阿刺伯 (n),阿刺伯,,notion,1,0,1,1,0,1,0.040132,10,0.214456,0.231078,0
晓敷(1945),晓敷,,author,0,2,2,0,2,2,0.023661,9,0.205322,0.217843,2337
常识 (n),常识,,notion,1,0,1,1,0,1,0.002416,10,0.170358,0.177186,0
晓歌(1945),晓歌,,author,0,4,4,0,4,4,0.006495,9,0.179888,0.1887,7008
专员 (n),专员,,notion,1,0,1,1,0,1,0.001584,10,0.152472,0.157643,0
大哉 (n),大哉,,notion,1,0,1,1,0,1,0.001584,10,0.152472,0.157643,0
宽恕 (n),宽恕,,notion,1,0,1,1,0,1,0.001584,10,0.152472,0.157643,0
中计 (n),中计,,notion,1,0,1,1,0,1,0.020134,10,0.207123,0.22084,0
之夜 (n),之夜,,notion,2,0,2,2,0,2,0.084367,8,0.23324,0.251004,490.302964
双十节 (n),双十节,,notion,2,0,2,2,0,2,0.036316,8,0.218056,0.233241,387.800963
呼喊 (n),呼喊,,notion,1,0,1,1,0,1,0.020134,10,0.207123,0.22084,0
忘记 (n),忘记,,notion,1,0,1,1,0,1,0.020134,10,0.207123,0.22084,0
橘子 (n),橘子,,notion,1,0,1,1,0,1,0.020134,10,0.207123,0.22084,0
爱抚 (n),爱抚,,notion,1,0,1,1,0,1,0.020134,10,0.207123,0.22084,0
狂欢 (n),狂欢,,notion,2,0,2,2,0,2,0.029272,10,0.212584,0.226902,520.236139
黄花 (n),黄花,,notion,1,0,1,1,0,1,0.020134,10,0.207123,0.22084,0
晶远(1945),晶远,,author,0,1,1,0,1,1,0.008766,9,0.187656,0.198819,0
曹介植(1945),曹介植,,author,0,2,2,0,2,2,0.001782,1,1,1,1
松江 (n),松江,,notion,1,0,1,1,0,1,0.00105,2,0.666667,0.75,0
近事录 (n),近事录,,notion,1,0,1,1,0,1,0.00105,2,0.666667,0.75,0
曹樸(1945),曹樸,,author,0,3,3,0,3,3,0.071844,9,0.2287,0.249329,4673
改革 (n),改革,,notion,1,0,1,1,0,1,0.005418,10,0.186146,0.196693,0
语文 (n),语文,,notion,1,0,1,1,0,1,0.005418,10,0.186146,0.196693,0
封锁线 (n),封锁线,,notion,1,0,1,1,0,1,0.003351,10,0.170483,0.177721,0
白瑞德 (n),白瑞德,,notion,1,0,1,1,0,1,0.003351,10,0.170483,0.177721,0
谈新 (n),谈新,,notion,1,0,1,1,0,1,0.003351,10,0.170483,0.177721,0
赣南 (n),赣南,,notion,1,0,1,1,0,1,0.003351,10,0.170483,0.177721,0
曹萝阳(1945),曹萝阳,,author,0,6,6,0,6,6,0.045014,9,0.214476,0.23081,7405.744902
坦途 (n),坦途,,notion,1,0,1,1,0,1,0.004155,10,0.176613,0.185093,0
民权 (n),民权,,notion,1,0,1,1,0,1,0.004155,10,0.176613,0.185093,0
而战 (n),而战,,notion,1,0,1,1,0,1,0.004155,10,0.176613,0.185093,0
曾昭抡(1945),曾昭抡,,author,0,18,18,0,19,19,0.19387,9,0.246494,0.272793,28918.088858
一块 (n),一块,,notion,1,0,1,1,0,1,0.014543,10,0.197767,0.210111,0
会谈纪要 (n),会谈纪要,,notion,1,0,1,1,0,1,0.014543,10,0.197767,0.210111,0
写给 (n),写给,,notion,1,0,1,1,0,1,0.014543,10,0.197767,0.210111,0
最大 (n),最大,,notion,1,0,1,1,0,1,0.014543,10,0.197767,0.210111,0
航空母舰 (n),航空母舰,,notion,1,0,1,1,0,1,0.014543,10,0.197767,0.210111,0
初民 (n),初民,,notion,1,0,1,1,0,1,0.003759,10,0.1768,0.185056,0
大鉴 (n),大鉴,,notion,1,0,1,1,0,1,0.003759,10,0.1768,0.185056,0
屡次 (n),屡次,,notion,1,0,1,1,0,1,0.003759,10,0.1768,0.185056,0
曾琦 (n),曾琦,,notion,1,0,1,1,0,1,0.003759,10,0.1768,0.185056,0
未获 (n),未获,,notion,1,0,1,1,0,1,0.003759,10,0.1768,0.185056,0
相遇 (n),相遇,,notion,1,0,1,1,0,1,0.003759,10,0.1768,0.185056,0
曾瑞(1945),曾瑞,,author,0,2,2,0,2,2,0.001782,1,1,1,1
偷渡 (n),偷渡,,notion,1,0,1,1,0,1,0.00105,2,0.666667,0.75,0
怒江 (n),怒江,,notion,1,0,1,1,0,1,0.00105,2,0.666667,0.75,0
月伶(1945),月伶,,author,0,3,3,0,3,3,0.013996,9,0.19106,0.201004,801.624074
一封信 (n),一封信,,notion,3,0,3,3,0,3,0.005967,10,0.160467,0.166669,1
朝华(1945),朝华,,author,0,4,4,0,4,4,0.006047,11,0.167875,0.17697,7008
孔子 (n),孔子,,notion,1,0,1,1,0,1,0.001594,12,0.143753,0.149169,0
正则 (n),正则,,notion,1,0,1,1,0,1,0.001594,12,0.143753,0.149169,0
言不顺 (n),言不顺,,notion,1,0,1,1,0,1,0.001594,12,0.143753,0.149169,0
木林(1945),木林,,author,0,6,6,0,6,6,0.012886,9,0.183186,0.194505,5888.227489
从速 (n),从速,,notion,2,0,2,2,0,2,0.008778,10,0.179653,0.189659,864.275849
小学教师 (n),小学教师,,notion,1,0,1,1,0,1,0.002329,10,0.154834,0.161187,0
待遇 (n),待遇,,notion,1,0,1,1,0,1,0.002329,10,0.154834,0.161187,0
改善 (n),改善,,notion,3,0,3,3,0,3,0.027761,8,0.203446,0.218853,4329.922342
朱健飞(1945),朱健飞,,author,0,2,2,0,2,2,0.004087,9,0.174101,0.182455,193.156841
朱彬元(1945),朱彬元,,author,0,5,5,0,5,5,0.068159,9,0.225872,0.245489,8976.999089
伪储券 (n),伪储券,,notion,4,0,4,4,0,4,0.013167,10,0.186682,0.197976,530.545362
流通 (n),流通,,notion,1,0,1,1,0,1,0.005594,10,0.184269,0.194259,0
朱洗(1945),朱洗,,author,0,1,1,0,1,1,0.000873,1,1,1,0
过与不及 (n),过与不及,,notion,1,0,1,1,0,1,0.000873,1,1,1,0
朱自珍(1945),朱自珍,,author,0,2,2,0,2,2,0.002384,11,0.155132,0.161643,2337
陆军 (n),陆军,,notion,1,0,1,1,0,1,0.001093,12,0.134306,0.138457,0
李健吾(1945),李健吾,,author,0,1,1,0,1,1,0.000873,1,1,1,0
上演 (n),上演,,notion,1,0,1,1,0,1,0.000873,1,1,1,0
李兆(1945),李兆,,author,0,1,1,0,1,1,0.008766,9,0.187656,0.198819,0
李兆安(1945),李兆安,,author,0,5,5,0,5,5,0.005469,11,0.149231,0.155978,9342
不宜 (n),不宜,,notion,1,0,1,1,0,1,0.001656,12,0.12986,0.133947,0
教练 (n),教练,,notion,1,0,1,1,0,1,0.001656,12,0.12986,0.133947,0
注意 (n),注意,,notion,3,0,3,3,0,3,0.0082,10,0.175289,0.185082,12108.385824
目标 (n),目标,,notion,1,0,1,1,0,1,0.001656,12,0.12986,0.133947,0
非礼勿视 (n),非礼勿视,,notion,1,0,1,1,0,1,0.001656,12,0.12986,0.133947,0
李公朴(1945),李公朴,,author,0,2,2,0,2,2,0.036037,9,0.214201,0.230047,295.499618
世纪 (n),世纪,,notion,3,0,3,3,0,3,0.02326,10,0.200825,0.215379,278.568082
李公樸(1945),李公樸,,author,0,10,10,0,10,10,0.080382,9,0.21877,0.23786,4286.158
从来 (n),从来,,notion,3,0,3,3,0,3,0.049634,8,0.22585,0.240489,351.363714
妇女解放 (n),妇女解放,,notion,1,0,1,1,0,1,0.006826,10,0.179515,0.18917,0
残杀 (n),残杀,,notion,3,0,3,3,0,3,0.049634,8,0.22585,0.240489,351.363714
独裁 (n),独裁,,notion,3,0,3,3,0,3,0.049634,8,0.22585,0.240489,351.363714
结果 (n),结果,,notion,4,0,4,4,0,4,0.052558,8,0.226068,0.241202,1182.449083
李凌飞(1945),李凌飞,,author,0,7,7,0,7,7,0.028829,9,0.206519,0.221102,17941.704365
严密 (n),严密,,notion,1,0,1,1,0,1,0.003436,10,0.171182,0.178845,0
得失 (n),得失,,notion,1,0,1,1,0,1,0.003436,10,0.171182,0.178845,0
李及(1945),李及,,author,0,8,8,0,8,8,0.067992,9,0.221297,0.241098,11043.211353
偏差 (n),偏差,,notion,1,0,1,1,0,1,0.005982,10,0.181212,0.19123,0
印度尼西亚 (n),印度尼西亚,,notion,1,0,1,1,0,1,0.005982,10,0.181212,0.19123,0
援助 (n),援助,,notion,1,0,1,1,0,1,0.005982,10,0.181212,0.19123,0
李善卷(1945),李善卷,,author,0,8,8,0,8,8,0.127407,9,0.241854,0.265053,12324.516122
小市民 (n),小市民,,notion,1,0,1,1,0,1,0.009412,10,0.194768,0.206173,0
落空 (n),落空,,notion,1,0,1,1,0,1,0.009412,10,0.194768,0.206173,0
李时中(1945),李时中,,author,0,5,5,0,5,5,0.010551,9,0.189757,0.199756,7145.089453
响应 (n),响应,,notion,1,0,1,1,0,1,0.001964,10,0.159503,0.165142,0
民贼 (n),民贼,,notion,1,0,1,1,0,1,0.001964,10,0.159503,0.165142,0
浦东 (n),浦东,,notion,1,0,1,1,0,1,0.001964,10,0.159503,0.165142,0
李玄伯(1945),李玄伯,,author,0,12,12,0,12,12,0.028394,9,0.20446,0.218753,20071.954757
义务 (n),义务,,notion,1,0,1,1,0,1,0.003931,10,0.169765,0.177087,0
嗜学 (n),嗜学,,notion,1,0,1,1,0,1,0.003931,10,0.169765,0.177087,0
国人 (n),国人,,notion,1,0,1,1,0,1,0.003931,10,0.169765,0.177087,0
多写 (n),多写,,notion,1,0,1,1,0,1,0.003931,10,0.169765,0.177087,0
平抑 (n),平抑,,notion,1,0,1,1,0,1,0.003931,10,0.169765,0.177087,0
平民 (n),平民,,notion,2,0,2,2,0,2,0.017165,10,0.199216,0.213365,1690.586421
自述 (n),自述,,notion,1,0,1,1,0,1,0.003931,10,0.169765,0.177087,0
讲座 (n),讲座,,notion,1,0,1,1,0,1,0.003931,10,0.169765,0.177087,0
风气 (n),风气,,notion,1,0,1,1,0,1,0.003931,10,0.169765,0.177087,0
李自强(1945),李自强,,author,0,4,4,0,4,4,0.0187,9,0.199812,0.21269,1616.421139
杜迈之(1945),杜迈之,,author,0,5,5,0,5,5,0.020727,9,0.202969,0.21527,7318.942068
乐观 (n),乐观,,notion,1,0,1,1,0,1,0.002622,10,0.168736,0.175341,0
宣战 (n),宣战,,notion,1,0,1,1,0,1,0.002622,10,0.168736,0.175341,0
戒惧 (n),戒惧,,notion,1,0,1,1,0,1,0.002622,10,0.168736,0.175341,0
来秋(1945),来秋,,author,0,2,2,0,2,2,0.002417,11,0.154988,0.161121,2337
指挥 (n),指挥,,notion,1,0,1,1,0,1,0.001101,12,0.134198,0.138106,0
杨佑贤(1945),杨佑贤,,author,0,7,7,0,7,7,0.043083,9,0.199131,0.212123,256.253645
杨作雨(1945),杨作雨,,author,0,1,1,0,1,1,0.032135,9,0.215028,0.228978,0
杨刚(1945),杨刚,,author,0,6,6,0,6,6,0.081912,9,0.23266,0.253951,8953.056465
罢工 (n),罢工,,notion,1,0,1,1,0,1,0.006496,10,0.188762,0.19941,0
英美 (n),英美,,notion,2,0,2,2,0,2,0.026467,10,0.20117,0.216155,221.883554
荷印 (n),荷印,,notion,1,0,1,1,0,1,0.006496,10,0.188762,0.19941,0
杨动(1945),杨动,,author,0,3,3,0,3,3,0.003185,11,0.15596,0.162254,4673
独立自主 (n),独立自主,,notion,1,0,1,1,0,1,0.001261,12,0.134926,0.138869,0
路线 (n),路线,,notion,1,0,1,1,0,1,0.001261,12,0.134926,0.138869,0
杨卫玉(1945),杨卫玉,,author,0,18,18,0,18,18,0.165433,9,0.230005,0.253621,13824.346162
中华 (n),中华,,notion,3,0,3,3,0,3,0.078166,8,0.22792,0.245559,4861.307946
二十年 (n),二十年,,notion,1,0,1,1,0,1,0.0126,10,0.18701,0.198383,0
复刊 (n),复刊,,notion,1,0,1,1,0,1,0.0126,10,0.18701,0.198383,0
教育社 (n),教育社,,notion,2,0,2,2,0,2,0.076832,8,0.227831,0.245167,189.307946
简史 (n),简史,,notion,1,0,1,1,0,1,0.0126,10,0.18701,0.198383,0
杨学纯(1945),杨学纯,,author,0,2,2,0,2,2,0.001782,1,1,1,1
大审 (n),大审,,notion,1,0,1,1,0,1,0.00105,2,0.666667,0.75,0
纽伦堡 (n),纽伦堡,,notion,1,0,1,1,0,1,0.00105,2,0.666667,0.75,0
杨宗亿(1945),杨宗亿,,author,0,3,3,0,3,3,0.017653,9,0.199471,0.211947,2428.327784
之路 (n),之路,,notion,3,0,3,3,0,3,0.039352,10,0.21826,0.234824,1944.887509
前进 (n),前进,,notion,1,0,1,1,0,1,0.002135,10,0.166311,0.17323,0
杨愚(1945),杨愚,,author,0,1,1,0,1,1,0.000873,1,1,1,0
民心 (n),民心,,notion,1,0,1,1,0,1,0.000873,1,1,1,0
浙大 (n),浙大,,notion,1,0,1,1,0,1,0.00743,10,0.18689,0.197876,0
杨穗(1945),杨穗,,author,0,4,4,0,4,4,0.08554,9,0.230277,0.251801,4781.132323
学校 (n),学校,,notion,3,0,3,3,0,3,0.011263,10,0.191734,0.203562,329.3138
育才 (n),育才,,notion,1,0,1,1,0,1,0.006383,10,0.18719,0.198103,0
杨荣国(1945),杨荣国,,author,0,3,3,0,3,3,0.003659,11,0.159253,0.166347,4673
仁学 (n),仁学,,notion,1,0,1,1,0,1,0.001298,12,0.137384,0.141767,0
谭嗣同 (n),谭嗣同,,notion,1,0,1,1,0,1,0.001298,12,0.137384,0.141767,0
杨蔚(1945),杨蔚,,author,0,4,4,0,4,4,0.095829,9,0.229598,0.250353,1991.184541
金融 (n),金融,,notion,2,0,2,2,0,2,0.015782,10,0.196537,0.208706,17.555647
杨霁云(1945),杨霁云,,author,0,2,2,0,2,2,0.00413,11,0.167827,0.1764,2337
新秋 (n),新秋,,notion,1,0,1,1,0,1,0.001233,12,0.143718,0.148955,0
林松(1945),林松,,author,0,2,2,0,2,2,0.002381,3,0.555556,0.666667,1.5
印象 (n),印象,,notion,2,0,2,2,0,2,0.00222,4,0.454545,0.616667,0.5
苏北 (n),苏北,,notion,3,0,3,3,0,3,0.00331,2,0.714286,0.8,6.5
林汉达(1945),林汉达,,author,0,3,3,0,3,3,0.004226,11,0.162125,0.170586,4673
一等 (n),一等,,notion,1,0,1,1,0,1,0.001327,12,0.139515,0.144686,0
国不应 (n),国不应,,notion,1,0,1,1,0,1,0.001327,12,0.139515,0.144686,0
林焕平(1945),林焕平,,author,0,3,3,0,3,3,0.052743,9,0.220047,0.23708,263.993671
林谷(1945),林谷,,author,0,3,3,0,3,3,0.06834,9,0.225654,0.244154,915.092962
手工业 (n),手工业,,notion,2,0,2,2,0,2,0.026655,8,0.20995,0.224596,114.65258
林陵蓉(1945),林陵蓉,,author,0,8,8,0,8,8,0.064834,9,0.215742,0.233877,1436.366049
柏寒(1945),柏寒,,author,0,7,7,0,7,7,0.098284,9,0.235235,0.257762,8963.867249
国王 (n),国王,,notion,1,0,1,1,0,1,0.007515,10,0.190453,0.201671,0
广开言路 (n),广开言路,,notion,1,0,1,1,0,1,0.007515,10,0.190453,0.201671,0
断头台 (n),断头台,,notion,1,0,1,1,0,1,0.007515,10,0.190453,0.201671,0
柏有仁(1945),柏有仁,,author,0,3,3,0,3,3,0.012111,9,0.195862,0.206834,3064.155585
一羣 (n),一羣,,notion,1,0,1,1,0,1,0.001849,10,0.163794,0.169954,0
老百姓 (n),老百姓,,notion,4,0,4,4,0,4,0.092791,8,0.238864,0.257241,10062.613189
柯灵(1945),柯灵,,author,0,2,2,0,2,2,0.001782,1,1,1,1
狱中 (n),狱中,,notion,1,0,1,1,0,1,0.00105,2,0.666667,0.75,0
诗记 (n),诗记,,notion,1,0,1,1,0,1,0.00105,2,0.666667,0.75,0
一律 (n),一律,,notion,1,0,1,2,0,2,0.019971,10,0.197034,0.211282,0
一首 (n),一首,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
两首 (n),两首,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
为余銹象 (n),为余銹象,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
之语 (n),之语,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
书时 (n),书时,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
二十八 (n),二十八,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
伤时 (n),伤时,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
余行 (n),余行,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
六十五岁 (n),六十五岁,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
君来 (n),君来,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
国是 (n),国是,,notion,1,0,1,2,0,2,0.019971,10,0.197034,0.211282,0
宜兴 (n),宜兴,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
尹瘦石 (n),尹瘦石,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
感事 (n),感事,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
敬献 (n),敬献,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
方案 (n),方案,,notion,2,0,2,3,0,3,0.024888,10,0.199932,0.215347,413.437327
有九矣 (n),有九矣,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
李少石 (n),李少石,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
生朝 (n),生朝,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
番禺 (n),番禺,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
自题 (n),自题,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
行哭 (n),行哭,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
诗翁 (n),诗翁,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
赠芳仇 (n),赠芳仇,,notion,1,0,1,1,0,1,0.019971,10,0.197034,0.211282,0
柳蕴(1945),柳蕴,,author,0,3,3,0,3,3,0.007895,9,0.184691,0.195283,199.160736
收复区 (n),收复区,,notion,2,0,2,2,0,2,0.023005,8,0.203836,0.218383,824.210456
兼辟 (n),兼辟,,notion,1,0,1,1,0,1,0.008497,10,0.192904,0.204216,0
大公报 (n),大公报,,notion,1,0,1,1,0,1,0.008497,10,0.192904,0.204216,0
妥协 (n),妥协,,notion,1,0,1,1,0,1,0.008497,10,0.192904,0.204216,0
