Id,Label,type,color,Degree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
郭有守,郭有守,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
郭根,郭根,author,"#B4B4B4",480,1013,0.120014,3,0.526718,0.55759,2048.711745
醒牛,醒牛,author,"#B4B4B4",69,84,0.012654,3,0.479225,0.491398,0
采石,采石,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
里西花,里西花,author,"#B4B4B4",230,446,0.031809,3,0.494095,0.51551,0
野蓬,野蓬,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
金人,金人,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
金大钧,金大钧,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
金斧,金斧,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
钟仲梅,钟仲梅,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
钟平,钟平,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
钟行,钟行,author,"#B4B4B4",69,84,0.012654,3,0.479225,0.491398,0
钱尤,钱尤,author,"#B4B4B4",69,84,0.012654,3,0.479225,0.491398,0
钱能欣,钱能欣,author,"#B4B4B4",758,3990,0.577693,3,0.544812,0.59166,0
钱苹,钱苹,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
钱锺书,钱锺书,author,"#B4B4B4",758,6640,0.577693,3,0.544812,0.59166,0
铁汉,铁汉,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
锡民,锡民,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
锦明,锦明,author,"#B4B4B4",409,1482,0.110141,2,0.527424,0.551996,0
锺人羣,锺人羣,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
闻展民,闻展民,author,"#B4B4B4",230,446,0.031809,3,0.494095,0.51551,0
阎宝航,阎宝航,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
阜东,阜东,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
阮春芳,阮春芳,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
阳云,阳云,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
阳干,阳干,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
阳阡,阳阡,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
阿尔卡吉耶夫,阿尔卡吉耶夫,author,"#B4B4B4",110,178,0.020759,3,0.482754,0.497415,0
阿文,阿文,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
阿沙普,阿沙普,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
阿索普,阿索普,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
阿萍,阿萍,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
陆怀,陆怀,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
陆重甲,陆重甲,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
陆野农,陆野农,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
陈之迈,陈之迈,author,"#B4B4B4",758,2662,0.577693,3,0.544812,0.59166,0
陈冬野,陈冬野,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
陈北鸥,陈北鸥,author,"#B4B4B4",69,84,0.012654,3,0.479225,0.491398,0
陈守实,陈守实,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
陈尔夀,陈尔夀,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
陈尔强,陈尔强,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
陈希贤,陈希贤,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
陈思鹰,陈思鹰,author,"#B4B4B4",110,178,0.020759,3,0.482754,0.497415,0
陈意,陈意,author,"#B4B4B4",69,84,0.012654,3,0.479225,0.491398,0
陈柏心,陈柏心,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
陈梅卿等,陈梅卿等,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
陈正非,陈正非,author,"#B4B4B4",110,178,0.020759,3,0.482754,0.497415,0
陈白尘,陈白尘,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
陈立复,陈立复,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
陈立夫,陈立夫,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
陈章甫,陈章甫,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
陈竺同,陈竺同,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
陈虞孙,陈虞孙,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
陈震中,陈震中,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
陟崔,陟崔,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
陶孟和,陶孟和,author,"#B4B4B4",859,1893,0.59912,2,0.561296,0.609204,2247.078084
隐扬,隐扬,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
雇均正,雇均正,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
雪明,雪明,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
雷剑锋,雷剑锋,author,"#B4B4B4",110,178,0.020759,3,0.482754,0.497415,0
雷天鸣,雷天鸣,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
雷洁琼,雷洁琼,author,"#B4B4B4",483,1022,0.128559,2,0.53271,0.561404,1427.805611
雷海宗,雷海宗,author,"#B4B4B4",841,2816,0.580746,3,0.551149,0.602212,28613.263304
霞玲,霞玲,author,"#B4B4B4",69,84,0.012654,3,0.479225,0.491398,0
靑云,靑云,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
青之,青之,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
青山,青山,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
青水,青水,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
青萍,青萍,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
静之,静之,author,"#B4B4B4",861,1723,0.256304,2,0.561456,0.609458,29404.2079
静宜,静宜,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
靳为霖,靳为霖,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
靳以,靳以,author,"#B4B4B4",513,1077,0.135838,2,0.534884,0.565217,3738.373066
韦行余,韦行余,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
韩德培,韩德培,author,"#B4B4B4",1260,7692,0.751232,2,0.595368,0.660183,10767.091775
韩泽芳,韩泽芳,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
韩静,韩静,author,"#B4B4B4",69,84,0.012654,3,0.479225,0.491398,0
韬盦,韬盦,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
项念青,项念青,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
项藜,项藜,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
顾保之,顾保之,author,"#B4B4B4",215,1330,0.016471,3,0.455577,0.485719,0
顾家樑,顾家樑,author,"#B4B4B4",215,1992,0.016471,3,0.455577,0.485719,0
香汀,香汀,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
马博庵,马博庵,author,"#B4B4B4",215,666,0.016471,3,0.455577,0.485719,0
马敍伦,马敍伦,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
马碧莲,马碧莲,author,"#B4B4B4",215,1992,0.016471,3,0.455577,0.485719,0
高言弘,高言弘,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
魏伯,魏伯,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
魏易诚,魏易诚,author,"#B4B4B4",141,244,0.0257,3,0.491011,0.505848,0
魏福康,魏福康,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
鲁亮,鲁亮,author,"#B4B4B4",230,446,0.031809,3,0.494095,0.51551,0
鲁风,鲁风,author,"#B4B4B4",519,1618,0.076446,2,0.535321,0.56598,10630.627757
麦逸,麦逸,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
黄德馨,黄德馨,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
黄秋,黄秋,author,"#B4B4B4",69,84,0.012654,3,0.479225,0.491398,0
黄醒华,黄醒华,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
黄静,黄静,author,"#B4B4B4",374,833,0.094773,3,0.519345,0.544114,0
黎堡,黎堡,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
黎宾,黎宾,author,"#B4B4B4",122,221,0.006029,3,0.440278,0.465124,0
黎望,黎望,author,"#B4B4B4",110,178,0.020759,3,0.482754,0.497415,0
黎民子,黎民子,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
黎群,黎群,author,"#B4B4B4",203,392,0.03219,3,0.506961,0.521782,0
龙潜,龙潜,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
（德）马尔苦赛,（德）马尔苦赛,author,"#B4B4B4",758,1332,0.577693,3,0.544812,0.59166,0
（意）Fenoaltea，S.,（意）Fenoaltea，S.,author,"#B4B4B4",110,178,0.020759,3,0.482754,0.497415,0
（美）李普曼,（美）李普曼,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
（美）杰克·伦敦,（美）杰克·伦敦,author,"#B4B4B4",261,721,0.050546,3,0.504748,0.525256,0
（美）贝尔纳斯,（美）贝尔纳斯,author,"#B4B4B4",320,1226,0.04853,3,0.507484,0.532037,0
（苏）密哈洛夫,（苏）密哈洛夫,author,"#B4B4B4",110,178,0.020759,3,0.482754,0.497415,0
（英）索莱,（英）索莱,author,"#B4B4B4",230,446,0.031809,3,0.494095,0.51551,0
M.H.,M.H.,author,"#B4B4B4",409,452790,0.110141,2,0.527424,0.551996,0
还俗,还俗,author,"#B4B4B4",320,41720,0.04853,3,0.507484,0.532037,0
王民,王民,author,"#B4B4B4",730,56840,0.188759,2,0.551149,0.592804,2086.718682
江问渔,江问渔,author,"#B4B4B4",941,29448,0.203527,2,0.567942,0.619629,70080.436159
王厚生,王厚生,author,"#B4B4B4",320,45182,0.04853,3,0.507484,0.532037,0
卫玉,卫玉,author,"#B4B4B4",409,23472,0.110141,2,0.527424,0.551996,0
文骊,文骊,author,"#B4B4B4",730,25402,0.188759,2,0.551149,0.592804,2086.718682
申铭,申铭,author,"#B4B4B4",320,27692,0.04853,3,0.507484,0.532037,0
抱一,抱一,author,"#B4B4B4",409,19110,0.110141,2,0.527424,0.551996,0
方成,方成,author,"#B4B4B4",1339,38726,0.761689,2,0.602574,0.670226,13920.912898
黛英,黛英,author,"#B4B4B4",532,13520,0.207383,2,0.536269,0.567633,0
王亚南,王亚南,author,"#B4B4B4",634,20849,0.238041,2,0.543833,0.5806,1337.033722
光祖,光祖,author,"#B4B4B4",409,16192,0.110141,2,0.527424,0.551996,0
吕克难,吕克难,author,"#B4B4B4",1072,15983,0.292377,2,0.578893,0.636283,56913.174567
旧风,旧风,author,"#B4B4B4",320,13376,0.04853,3,0.507484,0.532037,0
李慕白,李慕白,author,"#B4B4B4",758,14542,0.577693,3,0.544812,0.59166,0
紫云,紫云,author,"#B4B4B4",320,15782,0.04853,3,0.507484,0.532037,0
黄撼石,黄撼石,author,"#B4B4B4",320,22952,0.04853,3,0.507484,0.532037,0
方芳,方芳,author,"#B4B4B4",409,17652,0.110141,2,0.527424,0.551996,0
程桯,程桯,author,"#B4B4B4",532,11462,0.207383,2,0.536269,0.567633,0
米谷,米谷,author,"#B4B4B4",1211,15100,0.339813,2,0.590984,0.653954,23689.509393
丕谷,丕谷,author,"#B4B4B4",320,10962,0.04853,3,0.507484,0.532037,0
中南,中南,author,"#B4B4B4",320,10962,0.04853,3,0.507484,0.532037,0
容方,容方,author,"#B4B4B4",532,9396,0.207383,2,0.536269,0.567633,0
李桦,李桦,author,"#B4B4B4",1656,15938,0.820889,2,0.633333,0.710526,28480.603417
穆企,穆企,author,"#B4B4B4",634,9957,0.238041,2,0.543833,0.5806,1337.033722
罗梦册,罗梦册,author,"#B4B4B4",86,2346,0.006091,3,0.429554,0.452623,0
扬庶威,扬庶威,author,"#B4B4B4",409,11800,0.110141,2,0.527424,0.551996,0
朱哈娜,朱哈娜,author,"#B4B4B4",215,5272,0.016471,3,0.455577,0.485719,0
楼邦彦,楼邦彦,author,"#B4B4B4",1026,21958,0.614653,2,0.575,0.630435,12959.306537
补斋,补斋,author,"#B4B4B4",730,20044,0.188759,2,0.551149,0.592804,2086.718682
陈涛,陈涛,author,"#B4B4B4",215,11050,0.016471,3,0.455577,0.485719,0
悲华,悲华,author,"#B4B4B4",320,8540,0.04853,3,0.507484,0.532037,0
梁子奇,梁子奇,author,"#B4B4B4",758,10600,0.577693,3,0.544812,0.59166,0
吴荷景,吴荷景,author,"#B4B4B4",215,4620,0.016471,3,0.455577,0.485719,0
尼龙,尼龙,author,"#B4B4B4",532,6282,0.207383,2,0.536269,0.567633,0
方__,方__,author,"#B4B4B4",758,7962,0.577693,3,0.544812,0.59166,0
浦熙修,浦熙修,author,"#B4B4B4",1909,11462,0.880886,2,0.660232,0.74269,44030.348161
石东,石东,author,"#B4B4B4",532,6282,0.207383,2,0.536269,0.567633,0
石仲子,石仲子,author,"#B4B4B4",730,24912,0.188759,2,0.551149,0.592804,2086.718682
胡笛,胡笛,author,"#B4B4B4",532,7322,0.207383,2,0.536269,0.567633,0
陈明,陈明,author,"#B4B4B4",320,7326,0.04853,3,0.507484,0.532037,0
司马天籁,司马天籁,author,"#B4B4B4",409,23472,0.110141,2,0.527424,0.551996,0
扬义旗,扬义旗,author,"#B4B4B4",409,7390,0.110141,2,0.527424,0.551996,0
斐多菲,斐多菲,author,"#B4B4B4",758,6640,0.577693,3,0.544812,0.59166,0
日辰,日辰,author,"#B4B4B4",320,6110,0.04853,3,0.507484,0.532037,0
杨戎,杨戎,author,"#B4B4B4",86,1314,0.006091,3,0.429554,0.452623,0
林海,林海,author,"#B4B4B4",1260,14852,0.751232,2,0.595368,0.660183,10767.091775
樊弘,樊弘,author,"#B4B4B4",1347,25496,0.759928,2,0.603313,0.671243,15155.404793
潘光祖,潘光祖,author,"#B4B4B4",730,8356,0.188759,2,0.551149,0.592804,2086.718682
逸之,逸之,author,"#B4B4B4",532,5240,0.207383,2,0.536269,0.567633,0
鑑空,鑑空,author,"#B4B4B4",320,6110,0.04853,3,0.507484,0.532037,0
陆养浩,陆养浩,author,"#B4B4B4",215,6570,0.016471,3,0.455577,0.485719,0
静观,静观,author,"#B4B4B4",684,11876,0.148672,2,0.547619,0.586957,13573.838994
鹤如,鹤如,author,"#B4B4B4",409,7390,0.110141,2,0.527424,0.551996,0
云彬,云彬,author,"#B4B4B4",230,1772,0.031809,3,0.494095,0.51551,0
人之初,人之初,author,"#B4B4B4",532,4196,0.207383,2,0.536269,0.567633,0
伍丹戈,伍丹戈,author,"#B4B4B4",532,5240,0.207383,2,0.536269,0.567633,0
凌华,凌华,author,"#B4B4B4",860,13458,0.283546,2,0.561376,0.609331,3282.068867
华罗庚,华罗庚,author,"#B4B4B4",532,4196,0.207383,2,0.536269,0.567633,0
华莱士,华莱士,author,"#B4B4B4",1117,16131,0.208551,2,0.582753,0.642004,125455.693522
叶苗,叶苗,author,"#B4B4B4",532,4196,0.207383,2,0.536269,0.567633,0
商翼,商翼,author,"#B4B4B4",532,7322,0.207383,2,0.536269,0.567633,0
土人,土人,author,"#B4B4B4",320,4892,0.04853,3,0.507484,0.532037,0
夏史,夏史,author,"#B4B4B4",320,4892,0.04853,3,0.507484,0.532037,0
姚志英,姚志英,author,"#B4B4B4",215,3310,0.016471,3,0.455577,0.485719,0
季羡林,季羡林,author,"#B4B4B4",758,9282,0.577693,3,0.544812,0.59166,0
平凡,平凡,author,"#B4B4B4",745,5526,0.221764,2,0.55231,0.594711,43556.00811
张演,张演,author,"#B4B4B4",409,5916,0.110141,2,0.527424,0.551996,0
文琪,文琪,author,"#B4B4B4",860,10134,0.283546,2,0.561376,0.609331,3282.068867
方显廷,方显廷,author,"#B4B4B4",1239,3558,0.684494,2,0.593481,0.657513,18665.990967
方登朋,方登朋,author,"#B4B4B4",409,5916,0.110141,2,0.527424,0.551996,0
晓笛,晓笛,author,"#B4B4B4",409,5916,0.110141,2,0.527424,0.551996,0
晦庵,晦庵,author,"#B4B4B4",532,4196,0.207383,2,0.536269,0.567633,0
林维仁,林维仁,author,"#B4B4B4",409,5916,0.110141,2,0.527424,0.551996,0
欧阳长虹,欧阳长虹,author,"#B4B4B4",532,4196,0.207383,2,0.536269,0.567633,0
江流,江流,author,"#B4B4B4",1124,6124,0.317704,2,0.583358,0.642893,19545.037876
洪荒,洪荒,author,"#B4B4B4",1651,18119,0.823539,2,0.632824,0.709891,27367.314861
王任重,王任重,author,"#B4B4B4",86,894,0.006091,3,0.429554,0.452623,0
盾戈,盾戈,author,"#B4B4B4",532,4196,0.207383,2,0.536269,0.567633,0
碧遥,碧遥,author,"#B4B4B4",532,8360,0.207383,2,0.536269,0.567633,0
老马,老马,author,"#B4B4B4",532,4196,0.207383,2,0.536269,0.567633,0
苏新,苏新,author,"#B4B4B4",730,8356,0.188759,2,0.551149,0.592804,2086.718682
萧遥,萧遥,author,"#B4B4B4",532,4196,0.207383,2,0.536269,0.567633,0
辛扬火,辛扬火,author,"#B4B4B4",532,4196,0.207383,2,0.536269,0.567633,0
金颖,金颖,author,"#B4B4B4",532,4196,0.207383,2,0.536269,0.567633,0
鉴空,鉴空,author,"#B4B4B4",320,4892,0.04853,3,0.507484,0.532037,0
陈汉,陈汉,author,"#B4B4B4",532,4196,0.207383,2,0.536269,0.567633,0
陈行健,陈行健,author,"#B4B4B4",730,10792,0.188759,2,0.551149,0.592804,2086.718682
霍然,霍然,author,"#B4B4B4",532,4196,0.207383,2,0.536269,0.567633,0
顾秉之,顾秉之,author,"#B4B4B4",215,3310,0.016471,3,0.455577,0.485719,0
黄非,黄非,author,"#B4B4B4",532,8360,0.207383,2,0.536269,0.567633,0
Kingdom，F.,Kingdom，F.,author,"#B4B4B4",409,4440,0.110141,2,0.527424,0.551996,0
MH,MH,author,"#B4B4B4",409,4440,0.110141,2,0.527424,0.551996,0
Shih，H.P.F.,Shih，H.P.F.,author,"#B4B4B4",409,5916,0.110141,2,0.527424,0.551996,0
W._B._Yeats,W._B._Yeats,author,"#B4B4B4",758,3990,0.577693,3,0.544812,0.59166,0
丁洪範,丁洪範,author,"#B4B4B4",86,750,0.006091,3,0.429554,0.452623,0
严仁赓,严仁赓,author,"#B4B4B4",875,10879,0.58644,3,0.553788,0.606534,4927.631045
乔木,乔木,author,"#B4B4B4",129,561,0.048862,2,0.508337,0.5164,0
于人,于人,author,"#B4B4B4",532,4196,0.207383,2,0.536269,0.567633,0
于冰,于冰,author,"#B4B4B4",532,3150,0.207383,2,0.536269,0.567633,0
伍藻池,伍藻池,author,"#B4B4B4",320,3672,0.04853,3,0.507484,0.532037,0
佚名,佚名,author,"#B4B4B4",790,2753,0.179354,2,0.555822,0.600432,17283.206372
刘迺诚,刘迺诚,author,"#B4B4B4",758,5316,0.577693,3,0.544812,0.59166,0
华山,华山,author,"#B4B4B4",532,3150,0.207383,2,0.536269,0.567633,0
史超礼,史超礼,author,"#B4B4B4",758,5316,0.577693,3,0.544812,0.59166,0
司马怀冰,司马怀冰,author,"#B4B4B4",86,604,0.006091,3,0.429554,0.452623,0
夏奈蒂,夏奈蒂,author,"#B4B4B4",532,3150,0.207383,2,0.536269,0.567633,0
孔瑞明,孔瑞明,author,"#B4B4B4",532,3150,0.207383,2,0.536269,0.567633,0
安平,安平,author,"#B4B4B4",758,3990,0.577693,3,0.544812,0.59166,0
尹其文,尹其文,author,"#B4B4B4",532,3150,0.207383,2,0.536269,0.567633,0
廖树涵,廖树涵,author,"#B4B4B4",215,1992,0.016471,3,0.455577,0.485719,0
张帆,张帆,author,"#B4B4B4",532,4196,0.207383,2,0.536269,0.567633,0
张述祖,张述祖,author,"#B4B4B4",758,6640,0.577693,3,0.544812,0.59166,0
朱亦松,朱亦松,author,"#B4B4B4",320,3672,0.04853,3,0.507484,0.532037,0
朱自清,朱自清,author,"#B4B4B4",952,4359,0.612531,2,0.568846,0.621027,5368.19381
李白凤,李白凤,author,"#B4B4B4",409,4440,0.110141,2,0.527424,0.551996,0
李继耳,李继耳,author,"#B4B4B4",86,604,0.006091,3,0.429554,0.452623,0
李维林,李维林,author,"#B4B4B4",86,1176,0.006091,3,0.429554,0.452623,0
杜渐,杜渐,author,"#B4B4B4",860,13766,0.283546,2,0.561376,0.609331,3282.068867
杨人楩,杨人楩,author,"#B4B4B4",970,9919,0.601262,3,0.561296,0.618612,9047.183634
杨震羽,杨震羽,author,"#B4B4B4",86,750,0.006091,3,0.429554,0.452623,0
林其民,林其民,author,"#B4B4B4",860,6042,0.283546,2,0.561376,0.609331,3282.068867
林如稷,林如稷,author,"#B4B4B4",532,3150,0.207383,2,0.536269,0.567633,0
林木,林木,author,"#B4B4B4",911,5492,0.295627,2,0.565492,0.615815,5214.93096
林沧白,林沧白,author,"#B4B4B4",860,10362,0.283546,2,0.561376,0.609331,3282.068867
林郁,林郁,author,"#B4B4B4",532,3150,0.207383,2,0.536269,0.567633,0
柏舟,柏舟,author,"#B4B4B4",409,4440,0.110141,2,0.527424,0.551996,0
汤德明,汤德明,author,"#B4B4B4",556,6337,0.211806,2,0.53803,0.570684,772.469794
沈正仑,沈正仑,author,"#B4B4B4",320,3672,0.04853,3,0.507484,0.532037,0
流水,流水,author,"#B4B4B4",409,4440,0.110141,2,0.527424,0.551996,0
潘孑农,潘孑农,author,"#B4B4B4",532,3150,0.207383,2,0.536269,0.567633,0
王迅雷,王迅雷,author,"#B4B4B4",86,456,0.006091,3,0.429554,0.452623,0
王遵明,王遵明,author,"#B4B4B4",758,3990,0.577693,3,0.544812,0.59166,0
筠友,筠友,author,"#B4B4B4",831,7512,0.211072,2,0.559062,0.605645,6443.657871
老百姓,老百姓,author,"#B4B4B4",409,4440,0.110141,2,0.527424,0.551996,0
胡先骕,胡先骕,author,"#B4B4B4",129,561,0.048862,2,0.508337,0.5164,0
胡适,胡适,author,"#B4B4B4",129,561,0.048862,2,0.508337,0.5164,0
觉天,觉天,author,"#B4B4B4",320,3672,0.04853,3,0.507484,0.532037,0
赵镇乾,赵镇乾,author,"#B4B4B4",532,3150,0.207383,2,0.536269,0.567633,0
辛莘,辛莘,author,"#B4B4B4",532,3150,0.207383,2,0.536269,0.567633,0
郑道传,郑道传,author,"#B4B4B4",532,4196,0.207383,2,0.536269,0.567633,0
金克木,金克木,author,"#B4B4B4",758,3990,0.577693,3,0.544812,0.59166,0
钱光宙,钱光宙,author,"#B4B4B4",215,1992,0.016471,3,0.455577,0.485719,0
问渔,问渔,author,"#B4B4B4",409,4440,0.110141,2,0.527424,0.551996,0
闵军,闵军,author,"#B4B4B4",409,4440,0.110141,2,0.527424,0.551996,0
阿明,阿明,author,"#B4B4B4",532,3150,0.207383,2,0.536269,0.567633,0
阿礼,阿礼,author,"#B4B4B4",129,561,0.048862,2,0.508337,0.5164,0
高潮,高潮,author,"#B4B4B4",532,3150,0.207383,2,0.536269,0.567633,0
Briggs，W.,Briggs，W.,author,"#B4B4B4",409,2962,0.110141,2,0.527424,0.551996,0
Kaim，J.R.,Kaim，J.R.,author,"#B4B4B4",409,2962,0.110141,2,0.527424,0.551996,0
Lewis，A.,Lewis，A.,author,"#B4B4B4",409,2962,0.110141,2,0.527424,0.551996,0
Martin，R.P.,Martin，R.P.,author,"#B4B4B4",409,2962,0.110141,2,0.527424,0.551996,0
Nathaniel_Peffer,Nathaniel_Peffer,author,"#B4B4B4",758,3990,0.577693,3,0.544812,0.59166,0
Tsao，F.L.,Tsao，F.L.,author,"#B4B4B4",409,2962,0.110141,2,0.527424,0.551996,0
Zee，W.S.,Zee，W.S.,author,"#B4B4B4",409,2962,0.110141,2,0.527424,0.551996,0
丁果,丁果,author,"#B4B4B4",409,2962,0.110141,2,0.527424,0.551996,0
丁芸,丁芸,author,"#B4B4B4",758,3990,0.577693,3,0.544812,0.59166,0
与稷,与稷,author,"#B4B4B4",532,2102,0.207383,2,0.536269,0.567633,0
任俶傥,任俶傥,author,"#B4B4B4",758,2662,0.577693,3,0.544812,0.59166,0
伊里斯,伊里斯,author,"#B4B4B4",129,376,0.048862,2,0.508337,0.5164,0
伍山,伍山,author,"#B4B4B4",532,2102,0.207383,2,0.536269,0.567633,0
伯珩,伯珩,author,"#B4B4B4",320,2450,0.04853,3,0.507484,0.532037,0
何慧英,何慧英,author,"#B4B4B4",532,2102,0.207383,2,0.536269,0.567633,0
余才友,余才友,author,"#B4B4B4",875,5595,0.58644,3,0.553788,0.606534,4927.631045
信义,信义,author,"#B4B4B4",320,2450,0.04853,3,0.507484,0.532037,0
兰枻,兰枻,author,"#B4B4B4",532,2102,0.207383,2,0.536269,0.567633,0
关怀,关怀,author,"#B4B4B4",532,2102,0.207383,2,0.536269,0.567633,0
冬耕,冬耕,author,"#B4B4B4",532,2102,0.207383,2,0.536269,0.567633,0
冯亦代,冯亦代,author,"#B4B4B4",532,2102,0.207383,2,0.536269,0.567633,0
冯契,冯契,author,"#B4B4B4",556,5295,0.211806,2,0.53803,0.570684,772.469794
卫挺生,卫挺生,author,"#B4B4B4",129,376,0.048862,2,0.508337,0.5164,0
史特朗,史特朗,author,"#B4B4B4",550,3241,0.138588,2,0.537589,0.569921,38759.226928
向日,向日,author,"#B4B4B4",320,2450,0.04853,3,0.507484,0.532037,0
向晓,向晓,author,"#B4B4B4",532,2102,0.207383,2,0.536269,0.567633,0
吕荧,吕荧,author,"#B4B4B4",532,2102,0.207383,2,0.536269,0.567633,0
吴元黎,吴元黎,author,"#B4B4B4",758,2662,0.577693,3,0.544812,0.59166,0
周子亚,周子亚,author,"#B4B4B4",758,2662,0.577693,3,0.544812,0.59166,0
周炳琳,周炳琳,author,"#B4B4B4",875,4269,0.58644,3,0.553788,0.606534,4927.631045
