Id,Label,type,type2,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,color
林涛,林涛,author,author,0,1,1,0,3,3,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
梁梦觉,梁梦觉,author,author,0,1,1,0,3,3,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
梦觉,梦觉,author,author,0,1,1,0,3,3,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
欧阳革辛,欧阳革辛,author,author,0,1,1,0,3,3,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
正翁,正翁,author,author,0,1,1,0,3,3,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
段连城,段连城,author,author,0,1,1,0,3,3,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
滕茂桐,滕茂桐,author,author,0,1,1,0,3,3,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
烟波,烟波,author,author,0,1,1,0,3,3,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
熊飞,熊飞,author,author,0,1,1,0,3,3,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
王一冰,王一冰,author,author,0,1,1,0,3,3,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
王冀民,王冀民,author,author,0,2,2,0,4,4,0.019142,6,0.265409,0.279303,3066.137406,"#B4B4B4"
王岑,王岑,author,author,0,1,1,0,3,3,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
王思曙,王思曙,author,author,0,2,2,0,4,4,0.024499,4,0.270601,0.288031,16440.52225,"#B4B4B4"
王武,王武,author,author,0,1,1,0,3,3,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
王由,王由,author,author,0,1,1,0,3,3,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
田虎,田虎,author,author,0,1,1,0,3,3,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
石华,石华,author,author,0,1,1,0,3,3,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
福米契夫,福米契夫,author,author,0,1,1,0,3,3,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
秦琼,秦琼,author,author,0,1,1,0,3,3,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
稼汉,稼汉,author,author,0,1,1,0,3,3,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
红柳,红柳,author,author,0,1,1,0,3,3,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
羊群,羊群,author,author,0,2,2,0,4,4,0.01792,6,0.264916,0.278427,6857.58815,"#B4B4B4"
萧幸,萧幸,author,author,0,1,1,0,3,3,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
董冰如,董冰如,author,author,0,3,3,0,5,5,0.020237,6,0.265828,0.280101,4477.149181,"#B4B4B4"
蔡馥生,蔡馥生,author,author,0,1,1,0,3,3,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
褚光明,褚光明,author,author,0,1,1,0,3,3,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
谢定,谢定,author,author,0,1,1,0,3,3,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
负生,负生,author,author,0,1,1,0,3,3,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
赵德洁,赵德洁,author,author,0,1,1,0,3,3,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
郑诚章,郑诚章,author,author,0,1,1,0,3,3,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
金东平,金东平,author,author,0,1,1,0,3,3,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
金苗,金苗,author,author,0,2,2,0,4,4,0.019142,6,0.265409,0.279303,3066.137406,"#B4B4B4"
颜衡余,颜衡余,author,author,0,1,1,0,3,3,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
黄康,黄康,author,author,0,1,1,0,3,3,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
黄通,黄通,author,author,0,1,1,0,3,3,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
（西）巴西奥那里亚,（西）巴西奥那里亚,author,author,0,1,1,0,3,3,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
Lanne，D.Y.,Lanne，D.Y.,author,author,0,1,1,0,2,2,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
丁忱,丁忱,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
丁汀,丁汀,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
万国鼎,万国鼎,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
东方明,东方明,author,author,0,1,1,0,2,2,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
严涵温,严涵温,author,author,0,1,1,0,2,2,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
严钟杰,严钟杰,author,author,0,1,1,0,2,2,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
之谷,之谷,author,author,0,2,2,0,4,4,0.016495,6,0.262962,0.27492,1956.768256,"#B4B4B4"
于君,于君,author,author,0,1,1,0,2,2,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
云客,云客,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
以空,以空,author,author,0,1,1,0,3,3,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
以羣,以羣,author,author,0,1,1,0,2,2,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
任卓宣,任卓宣,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
伏罗亭,伏罗亭,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
伯力,伯力,author,author,0,1,1,0,2,2,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
何其丰,何其丰,author,author,0,1,1,0,2,2,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
何干,何干,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
何慢,何慢,author,author,0,2,2,0,3,3,0.016495,6,0.262962,0.27492,1956.768256,"#B4B4B4"
何经,何经,author,author,0,1,1,0,2,2,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
俞铭传,俞铭传,author,author,0,2,2,0,3,3,0.00463,6,0.231213,0.239537,5.106813,"#B4B4B4"
儒科夫,儒科夫,author,author,0,1,1,0,11,11,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
克拉依诺夫,克拉依诺夫,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
公盾,公盾,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
冯云,冯云,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
冯民,冯民,author,author,0,1,1,0,2,2,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
冰若,冰若,author,author,0,1,1,0,2,2,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
刘大杰,刘大杰,author,author,0,1,1,0,2,2,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
刘思慕,刘思慕,author,author,0,1,1,0,2,2,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
北鸿,北鸿,author,author,0,1,1,0,2,2,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
千山,千山,author,author,0,1,1,0,2,2,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
华农,华农,author,author,0,1,1,0,2,2,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
华洛夫,华洛夫,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
卓仁,卓仁,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
南极,南极,author,author,0,2,2,0,3,3,0.019142,6,0.265409,0.279303,3066.137406,"#B4B4B4"
南郭一鸣,南郭一鸣,author,author,0,1,1,0,2,2,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
却斯探·鲍尔斯,却斯探·鲍尔斯,author,author,0,1,1,0,2,2,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
史大木,史大木,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
史班,史班,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
叶景莘,叶景莘,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
吴兰,吴兰,author,author,0,2,2,0,3,3,0.023528,4,0.26997,0.286952,25934.720544,"#B4B4B4"
吴刚,吴刚,author,author,0,2,2,0,3,3,0.023528,4,0.26997,0.286952,25934.720544,"#B4B4B4"
周作仁,周作仁,author,author,0,3,3,0,4,4,0.026294,6,0.268115,0.285927,29220.563307,"#B4B4B4"
周锡卿,周锡卿,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
城北,城北,author,author,0,2,2,0,3,3,0.010556,4,0.259193,0.267701,17782.388016,"#B4B4B4"
基达,基达,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
夔公,夔公,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
大木,大木,author,author,0,2,2,0,3,3,0.019142,6,0.265409,0.279303,3066.137406,"#B4B4B4"
天长,天长,author,author,0,1,1,0,2,2,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
奥席洛夫,奥席洛夫,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
奥西波夫,奥西波夫,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
姚理,姚理,author,author,0,2,2,0,3,3,0.020794,4,0.268096,0.283715,40212.309025,"#B4B4B4"
姚雪垠,姚雪垠,author,author,0,1,1,0,2,2,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
子明,子明,author,author,0,1,1,0,2,2,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
孔嘉,孔嘉,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
孙保仁,孙保仁,author,author,0,1,1,0,2,2,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
孙宪辉,孙宪辉,author,author,0,1,1,0,2,2,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
孙志平,孙志平,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
孙敏,孙敏,author,author,0,1,1,0,2,2,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
孙文明,孙文明,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
孙蕴,孙蕴,author,author,0,1,1,0,2,2,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
季青,季青,author,author,0,1,1,0,2,2,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
学新,学新,author,author,0,1,1,0,2,2,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
宁静,宁静,author,author,0,1,1,0,2,2,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
安思,安思,author,author,0,1,1,0,2,2,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
小石,小石,author,author,0,3,3,0,4,4,0.02082,6,0.267072,0.282293,88065.948905,"#B4B4B4"
小草,小草,author,author,0,1,1,0,2,2,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
小詹,小詹,author,author,0,1,1,0,2,2,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
岑砧,岑砧,author,author,0,1,1,0,2,2,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
左木,左木,author,author,0,1,1,0,2,2,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
庶民,庶民,author,author,0,1,1,0,2,2,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
康瑞丰,康瑞丰,author,author,0,1,1,0,2,2,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
张子龄,张子龄,author,author,0,1,1,0,2,2,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
张成,张成,author,author,0,1,1,0,2,2,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
张谦,张谦,author,author,0,1,1,0,2,2,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
徐成良,徐成良,author,author,0,1,1,0,2,2,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
志新,志新,author,author,0,1,1,0,2,2,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
念慈,念慈,author,author,0,3,3,0,4,4,0.026294,6,0.268115,0.285927,29220.563307,"#B4B4B4"
怀林,怀林,author,author,0,1,1,0,2,2,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
慕真,慕真,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
斯列波夫,斯列波夫,author,author,0,2,2,0,3,3,0.043186,6,0.280999,0.309636,34381.518655,"#B4B4B4"
方思,方思,author,author,0,1,1,0,2,2,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
方菶,方菶,author,author,0,1,1,0,2,2,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
施君淑,施君淑,author,author,0,1,1,0,2,2,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
春草,春草,author,author,0,1,1,0,2,2,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
晓瞻,晓瞻,author,author,0,1,1,0,2,2,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
景明,景明,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
曾叔元,曾叔元,author,author,0,1,1,0,2,2,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
李丹,李丹,author,author,0,1,1,0,2,2,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
李叶,李叶,author,author,0,1,1,0,2,2,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
李正椿,李正椿,author,author,0,1,1,0,2,2,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
李洛,李洛,author,author,0,2,2,0,3,3,0.020654,6,0.263018,0.279225,4000.639304,"#B4B4B4"
李白虹,李白虹,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
杨慧,杨慧,author,author,0,1,1,0,2,2,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
杨振声,杨振声,author,author,0,3,3,0,4,4,0.007424,6,0.251475,0.257145,2158.837133,"#B4B4B4"
林其仁,林其仁,author,author,0,1,1,0,2,2,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
林圭,林圭,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
林笙,林笙,author,author,0,1,1,0,2,2,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
林绍贤,林绍贤,author,author,0,1,1,0,2,2,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
林莾,林莾,author,author,0,1,1,0,2,2,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
林达懋,林达懋,author,author,0,1,1,0,2,2,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
柳京,柳京,author,author,0,1,1,0,2,2,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
梁崇辅,梁崇辅,author,author,0,1,1,0,2,2,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
楼__彦,楼__彦,author,author,0,1,1,0,2,2,0.002833,6,0.231141,0.239312,0,"#B4B4B4"
樊德芬,樊德芬,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
欧阳山,欧阳山,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
殷海光,殷海光,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
毕基初,毕基初,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
江沙,江沙,author,author,0,1,1,0,2,2,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
汪曾祺,汪曾祺,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
汪铭,汪铭,author,author,0,1,1,0,2,2,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
沈文辅,沈文辅,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
海白,海白,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
渔父,渔父,author,author,0,1,1,0,2,2,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
温肇桐,温肇桐,author,author,0,2,2,0,3,3,0.016495,6,0.262962,0.27492,1956.768256,"#B4B4B4"
滕明,滕明,author,author,0,1,1,0,2,2,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
炳章,炳章,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
燕然,燕然,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
玉尧,玉尧,author,author,0,1,1,0,2,2,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
王必章,王必章,author,author,0,1,1,0,2,2,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
王成组,王成组,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
王扬,王扬,author,author,0,1,1,0,2,2,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
王轶,王轶,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
由之,由之,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
白苎,白苎,author,author,0,1,1,0,2,2,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
白莽,白莽,author,author,0,1,1,0,2,2,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
石火,石火,author,author,0,1,1,0,2,2,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
硕夫,硕夫,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
磊风,磊风,author,author,0,4,4,0,5,5,0.023772,6,0.267265,0.282686,7680.43357,"#B4B4B4"
程天放,程天放,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
章秦,章秦,author,author,0,1,1,0,2,2,0.002833,6,0.231141,0.239312,0,"#B4B4B4"
章静兰,章静兰,author,author,0,1,1,0,2,2,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
索尔恩采夫,索尔恩采夫,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
维哲,维哲,author,author,0,1,1,0,2,2,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
绿韵,绿韵,author,author,0,2,2,0,3,3,0.016495,6,0.262962,0.27492,1956.768256,"#B4B4B4"
羊城彦,羊城彦,author,author,0,1,1,0,2,2,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
翰墨,翰墨,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
胡宣之,胡宣之,author,author,0,3,3,0,4,4,0.01601,6,0.261239,0.271841,2558.462932,"#B4B4B4"
胡寄牕,胡寄牕,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
艾扬,艾扬,author,author,0,1,1,0,2,2,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
艾琴,艾琴,author,author,0,1,1,0,2,2,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
苏枫,苏枫,author,author,0,1,1,0,2,2,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
苪沐,苪沐,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
茀芝,茀芝,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
范谦衷,范谦衷,author,author,0,1,1,0,2,2,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
茅行健,茅行健,author,author,0,1,1,0,2,2,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
菊影,菊影,author,author,0,1,1,0,2,2,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
萧演,萧演,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
萧觉天,萧觉天,author,author,0,1,1,0,2,2,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
萧铮,萧铮,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
萨利根,萨利根,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
蒙若,蒙若,author,author,0,3,3,0,6,6,0.014503,6,0.262125,0.273459,47421.781456,"#B4B4B4"
袁可嘉,袁可嘉,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
袁方,袁方,author,author,0,2,2,0,4,4,0.019502,6,0.263954,0.278775,4542.378565,"#B4B4B4"
谢默依,谢默依,author,author,0,1,1,0,2,2,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
谭崇台,谭崇台,author,author,0,1,1,0,2,2,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
谭无逸,谭无逸,author,author,0,1,1,0,2,2,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
谭菠莉,谭菠莉,author,author,0,1,1,0,2,2,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
谷苞,谷苞,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
费祥俊,费祥俊,author,author,0,1,1,0,2,2,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
赵国栋,赵国栋,author,author,0,1,1,0,2,2,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
迦叶夫,迦叶夫,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
遇平,遇平,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
邵循正,邵循正,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
郑愼山,郑愼山,author,author,0,1,1,0,2,2,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
郭梅荪,郭梅荪,author,author,0,2,2,0,3,3,0.012475,6,0.259756,0.269054,776.692358,"#B4B4B4"
钱暄,钱暄,author,author,0,1,1,0,2,2,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
陆志韦,陆志韦,author,author,0,3,3,0,5,5,0.030921,6,0.274956,0.295711,13890.905757,"#B4B4B4"
陈一,陈一,author,author,0,1,1,0,2,2,0.002794,6,0.23958,0.246098,0,"#B4B4B4"
陈光,陈光,author,author,0,1,1,0,2,2,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
陈子久,陈子久,author,author,0,2,2,0,3,3,0.016495,6,0.262962,0.27492,1956.768256,"#B4B4B4"
陈林,陈林,author,author,0,2,2,0,4,4,0.00463,6,0.231213,0.239537,5.106813,"#B4B4B4"
陈梦家,陈梦家,author,author,0,1,1,0,2,2,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
陈镜善,陈镜善,author,author,0,1,1,0,2,2,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
陶里亚蒂,陶里亚蒂,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
青锋,青锋,author,author,0,1,1,0,2,2,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
静怀,静怀,author,author,0,1,1,0,2,2,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
非言,非言,author,author,0,2,2,0,3,3,0.00463,6,0.231213,0.239537,5.106813,"#B4B4B4"
韦芝,韦芝,author,author,0,1,1,0,2,2,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
马林柯夫,马林柯夫,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
高峯,高峯,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
鱼忘,鱼忘,author,author,0,2,2,0,3,3,0.019142,6,0.265409,0.279303,3066.137406,"#B4B4B4"
鲁保,鲁保,author,author,0,1,1,0,2,2,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
鲁生,鲁生,author,author,0,1,1,0,2,2,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
黄愼,黄愼,author,author,0,1,1,0,2,2,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
黄敏之,黄敏之,author,author,0,1,1,0,2,2,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
黄野雄,黄野雄,author,author,0,1,1,0,2,2,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
（法）阿拉贡,（法）阿拉贡,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
（苏）Galin，A.,（苏）Galin，A.,author,author,0,1,1,0,2,2,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
（英）林赛,（英）林赛,author,author,0,1,1,0,2,2,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
Aldous_Huxley,Aldous_Huxley,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
Arnold_Toynbee,Arnold_Toynbee,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
A·亚历山大洛夫,A·亚历山大洛夫,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
BP,BP,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
Barnes，H.,Barnes，H.,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
Beanal，J.D.,Beanal，J.D.,author,author,0,1,1,0,1,1,0.002833,6,0.231141,0.239312,0,"#B4B4B4"
Brinton，C.,Brinton，C.,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
Burke，J.,Burke，J.,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
CM,CM,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
Cath，J.,Cath，J.,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
Cole，G.D.H.,Cole，G.D.H.,author,author,0,1,1,0,1,1,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
Commaga，H.S.,Commaga，H.S.,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
D.C.,D.C.,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
David_Ramsey,David_Ramsey,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
Dritt，D.N.,Dritt，D.N.,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
Einstein.A,Einstein.A,author,author,0,1,1,0,1,1,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
Fritz_Sternberg,Fritz_Sternberg,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
Fuller，H.,Fuller，H.,author,author,0,1,1,0,1,1,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
GM,GM,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
Goh，S.Y.,Goh，S.Y.,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
Henry_J._Taylor,Henry_J._Taylor,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
Howard_K._Smith,Howard_K._Smith,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
