Id,Label,timeset,type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
因斯 (n),因斯,,notion,1,0,1,1,0,1,0.000456,10,0.170601,0.175333,0
经济学 (n),经济学,,notion,4,0,4,5,0,5,0.007169,10,0.218216,0.230242,4554.782567
张大军(1948),张大军,,author,0,2,2,0,2,2,0.00086,10,0.181847,0.188391,795.86267
刘建绪 (n),刘建绪,,notion,3,0,3,3,0,3,0.001206,10,0.175153,0.180601,527.319152
张大庸(1948),张大庸,,author,0,3,3,0,3,3,0.001452,11,0.187704,0.194778,14783.926098
流氓 (n),流氓,,notion,1,0,1,1,0,1,0.00036,12,0.158041,0.162183,0
张子龄(1948),张子龄,,author,0,6,6,0,6,6,0.011999,9,0.224043,0.236393,59885.238687
张孟闻(1948),张孟闻,,author,0,5,5,0,5,5,0.003624,9,0.203918,0.212706,29589.285016
侧评 (n),侧评,,notion,1,0,1,1,0,1,0.000432,10,0.16938,0.174235,0
科学界 (n),科学界,,notion,1,0,1,1,0,1,0.000432,10,0.16938,0.174235,0
张孤(1948),张孤,,author,0,3,3,0,3,3,0.001371,11,0.183839,0.190681,584.425129
张群 (n),张群,,notion,2,0,2,2,0,2,0.001277,10,0.187966,0.195736,673.986278
访日 (n),访日,,notion,3,0,3,3,0,3,0.001789,10,0.19035,0.198539,1446.813743
张寰(1948),张寰,,author,0,3,3,0,3,3,0.003675,10,0.19878,0.207358,9915.159174
左倾 (n),左倾,,notion,2,0,2,2,0,2,0.001121,10,0.184745,0.191621,184.480885
张山川(1948),张山川,,author,0,5,5,0,5,5,0.002706,10,0.198184,0.205672,15686.865229
孤城 (n),孤城,,notion,1,0,1,1,0,1,0.000414,11,0.165405,0.16963,0
秋季 (n),秋季,,notion,6,0,6,7,0,7,0.006808,10,0.210279,0.221998,20540.141441
张帆(1948),张帆,,author,0,2,2,0,2,2,0.001113,11,0.174585,0.181047,647.035317
张平(1948),张平,,author,0,1,1,0,1,1,0.000367,11,0.164224,0.169358,0
张弢(1948),张弢,,author,0,3,3,0,3,3,0.012079,9,0.224486,0.237128,16356.67039
百姓 (n),百姓,,notion,1,0,1,1,0,1,0.000601,10,0.183333,0.189847,0
张弦(1948),张弦,,author,0,3,3,0,3,3,0.003336,9,0.206432,0.215211,15486.849043
慌乱 (n),慌乱,,notion,1,0,1,1,0,1,0.000405,10,0.171111,0.175916,0
一百名 (n),一百名,,notion,1,0,1,1,0,1,0.000667,10,0.181158,0.187356,0
留校 (n),留校,,notion,1,0,1,1,0,1,0.000667,10,0.181158,0.187356,0
监视 (n),监视,,notion,2,0,2,2,0,2,0.003311,10,0.202666,0.212821,1244.901226
饿肚皮 (n),饿肚皮,,notion,1,0,1,1,0,1,0.000667,10,0.181158,0.187356,0
张振鵾(1948),张振鵾,,author,0,2,2,0,2,2,0.005471,10,0.209027,0.219262,980.654981
张授(1948),张授,,author,0,4,4,0,4,4,0.002726,10,0.196921,0.204488,25201.33687
周旋 (n),周旋,,notion,2,0,2,2,0,2,0.000795,10,0.174985,0.180324,145.065298
搢绅 (n),搢绅,,notion,1,0,1,1,0,1,0.000403,11,0.164525,0.168803,0
张敏(1948),张敏,,author,0,14,14,0,14,14,0.022324,9,0.23084,0.245963,106106.372021
周记 (n),周记,,notion,1,0,1,1,0,1,0.000981,10,0.187549,0.19511,0
学生手册 (n),学生手册,,notion,1,0,1,1,0,1,0.000981,10,0.187549,0.19511,0
翁氏 (n),翁氏,,notion,1,0,1,1,0,1,0.000981,10,0.187549,0.19511,0
萌芽 (n),萌芽,,notion,1,0,1,1,0,1,0.000981,10,0.187549,0.19511,0
张明琴(1948),张明琴,,author,0,2,2,0,2,2,0.00431,9,0.211122,0.221019,1945.105239
张曼筠(1948),张曼筠,,author,0,2,2,0,2,2,0.000663,11,0.147461,0.150678,14532
告慰 (n),告慰,,notion,1,0,1,1,0,1,0.000329,12,0.128512,0.13061,0
张曼西(1948),张曼西,,author,0,3,3,0,3,3,0.003907,9,0.209854,0.219479,29063
坐失良机 (n),坐失良机,,notion,1,0,1,1,0,1,0.000415,10,0.173456,0.178674,0
张鼓峰 (n),张鼓峰,,notion,1,0,1,1,0,1,0.000415,10,0.173456,0.178674,0
做事 (n),做事,,notion,2,0,2,2,0,2,0.001011,10,0.179431,0.185601,117.596842
做人 (n),做人,,notion,1,0,1,1,0,1,0.000658,10,0.178703,0.184698,0
关联 (n),关联,,notion,1,0,1,1,0,1,0.000658,10,0.178703,0.184698,0
忽略 (n),忽略,,notion,1,0,1,1,0,1,0.000658,10,0.178703,0.184698,0
曾否 (n),曾否,,notion,1,0,1,1,0,1,0.000658,10,0.178703,0.184698,0
张源(1948),张源,,author,0,2,2,0,2,2,0.000664,11,0.151198,0.154804,240.120479
不靖 (n),不靖,,notion,2,0,2,2,0,2,0.000825,10,0.173796,0.179258,8933.512541
川东 (n),川东,,notion,2,0,2,2,0,2,0.000717,10,0.167885,0.172374,5839.038633
张炯伯(1948),张炯伯,,author,0,4,4,0,4,4,0.023039,9,0.233683,0.249623,8683.845036
张献祖(1948),张献祖,,author,0,2,2,0,2,2,0.000843,11,0.175475,0.181815,14532
从七杀 (n),从七杀,,notion,1,0,1,1,0,1,0.000334,12,0.149281,0.153119,0
张申府(1948),张申府,,author,0,2,2,0,2,2,0.011183,9,0.226621,0.239544,2714.248108
张知一(1948),张知一,,author,0,4,4,0,4,4,0.002417,9,0.20138,0.209753,31788.945849
国师 (n),国师,,notion,1,0,1,1,0,1,0.000392,10,0.167626,0.172309,0
湖北 (n),湖北,,notion,1,0,1,1,0,1,0.000392,10,0.167626,0.172309,0
如矢 (n),如矢,,notion,1,0,1,1,0,1,0.000663,10,0.179773,0.185856,0
流光 (n),流光,,notion,1,0,1,1,0,1,0.000663,10,0.179773,0.185856,0
一阵 (n),一阵,,notion,1,0,1,1,0,1,0.001825,10,0.195586,0.204564,0
不来 (n),不来,,notion,1,0,1,1,0,1,0.001825,10,0.195586,0.204564,0
临到 (n),临到,,notion,1,0,1,1,0,1,0.001825,10,0.195586,0.204564,0
加速 (n),加速,,notion,1,0,1,1,0,1,0.001825,10,0.195586,0.204564,0
地变 (n),地变,,notion,1,0,1,1,0,1,0.001825,10,0.195586,0.204564,0
大变 (n),大变,,notion,1,0,1,1,0,1,0.001825,10,0.195586,0.204564,0
急惊风 (n),急惊风,,notion,1,0,1,1,0,1,0.001825,10,0.195586,0.204564,0
抽愈紧 (n),抽愈紧,,notion,1,0,1,1,0,1,0.001825,10,0.195586,0.204564,0
日趋严重 (n),日趋严重,,notion,1,0,1,1,0,1,0.001825,10,0.195586,0.204564,0
显明 (n),显明,,notion,1,0,1,1,0,1,0.001825,10,0.195586,0.204564,0
遇到 (n),遇到,,notion,1,0,1,1,0,1,0.001825,10,0.195586,0.204564,0
郎中 (n),郎中,,notion,1,0,1,1,0,1,0.001825,10,0.195586,0.204564,0
张老西(1948),张老西,,author,0,1,1,0,1,1,0.000308,1,1,1,0
晋阎治下 (n),晋阎治下,,notion,1,0,1,1,0,1,0.000308,1,1,1,0
一一 (n),一一,,notion,4,0,4,4,0,4,0.004308,10,0.193921,0.202977,1340.394327
一七 (n),一七,,notion,2,0,2,2,0,2,0.002332,10,0.183709,0.190646,0.035714
一三 (n),一三,,notion,2,0,2,2,0,2,0.002332,10,0.183709,0.190646,0.035714
一九 (n),一九,,notion,2,0,2,2,0,2,0.002332,10,0.183709,0.190646,0.035714
一五 (n),一五,,notion,2,0,2,2,0,2,0.002332,10,0.183709,0.190646,0.035714
一六 (n),一六,,notion,2,0,2,2,0,2,0.002332,10,0.183709,0.190646,0.035714
一四 (n),一四,,notion,2,0,2,2,0,2,0.002332,10,0.183709,0.190646,0.035714
三一 (n),三一,,notion,3,0,3,3,0,3,0.003499,10,0.195897,0.204777,1531.072546
三三 (n),三三,,notion,2,0,2,2,0,2,0.002332,10,0.183709,0.190646,0.035714
三二 (n),三二,,notion,2,0,2,2,0,2,0.002332,10,0.183709,0.190646,0.035714
二一 (n),二一,,notion,2,0,2,2,0,2,0.002332,10,0.183709,0.190646,0.035714
二二 (n),二二,,notion,2,0,2,2,0,2,0.002332,10,0.183709,0.190646,0.035714
七七事变 (n),七七事变,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
三角 (n),三角,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
东路 (n),东路,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
低调 (n),低调,,notion,3,0,3,4,0,4,0.00463,9,0.212779,0.22385,3259.101833
俄人 (n),俄人,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
俱乐部 (n),俱乐部,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
儿戏 (n),儿戏,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
儿皇帝 (n),儿皇帝,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
党务 (n),党务,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
六天 (n),六天,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
刘成禺 (n),刘成禺,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
卖国 (n),卖国,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
围攻 (n),围攻,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
国内外 (n),国内外,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
失实 (n),失实,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
对抗 (n),对抗,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
张宗昌 (n),张宗昌,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
汉浔 (n),汉浔,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
汾阳 (n),汾阳,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
疏通 (n),疏通,,notion,2,0,2,2,0,2,0.002485,10,0.196262,0.205169,29062
直系 (n),直系,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
眼里 (n),眼里,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
祸鲁 (n),祸鲁,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
租界 (n),租界,,notion,3,0,3,4,0,4,0.003526,9,0.203501,0.213479,1491.286594
立宪 (n),立宪,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
纪载 (n),纪载,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
苏前 (n),苏前,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
访冯 (n),访冯,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
跪求 (n),跪求,,notion,1,0,1,1,0,1,0.002155,10,0.196251,0.205106,0
张誉闻(1948),张誉闻,,author,0,4,4,0,4,4,0.025683,9,0.236976,0.253358,39893.624305
张谦(1948),张谦,,author,0,8,8,0,8,8,0.0094,9,0.214506,0.225337,27150.630465
汇辑 (n),汇辑,,notion,1,0,1,1,0,1,0.000601,10,0.176622,0.182335,0
张达僧(1948),张达僧,,author,0,1,1,0,1,1,0.000308,1,1,1,0
群英会 (n),群英会,,notion,1,0,1,1,0,1,0.000308,1,1,1,0
无病 (n),无病,,notion,1,0,1,1,0,1,0.000418,11,0.16211,0.166411,0
张霞飞(1948),张霞飞,,author,0,18,18,0,18,18,0.030881,9,0.23493,0.251394,163421.427774
兼以 (n),兼以,,notion,1,0,1,1,0,1,0.001226,10,0.19024,0.198372,0
煤商 (n),煤商,,notion,1,0,1,1,0,1,0.001226,10,0.19024,0.198372,0
竞选活动 (n),竞选活动,,notion,1,0,1,1,0,1,0.001226,10,0.19024,0.198372,0
张青萍(1948),张青萍,,author,0,2,2,0,2,2,0.002685,9,0.206584,0.215777,583.021306
张静野(1948),张静野,,author,0,1,1,0,1,1,0.000308,1,1,1,0
叫屈 (n),叫屈,,notion,1,0,1,1,0,1,0.000308,1,1,1,0
张高志(1948),张高志,,author,0,2,2,0,2,2,0.002446,10,0.202018,0.209967,851.482923
张麟书(1948),张麟书,,author,0,6,6,0,6,6,0.028405,9,0.236759,0.253168,16655.361026
政治经济 (n),政治经济,,notion,2,0,2,2,0,2,0.002267,10,0.200668,0.210367,69.39499
强华(1948),强华,,author,0,3,3,0,3,3,0.004354,10,0.199041,0.207905,882.426686
彭兰生(1948),彭兰生,,author,0,7,7,0,7,7,0.007025,9,0.210102,0.2195,23564.8626
劳农 (n),劳农,,notion,2,0,2,2,0,2,0.001078,10,0.17363,0.178705,0.142857
灌输 (n),灌输,,notion,2,0,2,2,0,2,0.001078,10,0.17363,0.178705,0.142857
脑海 (n),脑海,,notion,2,0,2,2,0,2,0.001078,10,0.17363,0.178705,0.142857
彭庆修(1948),彭庆修,,author,0,5,5,0,5,5,0.004377,9,0.208876,0.218097,15597.862891
质疑 (n),质疑,,notion,1,0,1,1,0,1,0.000452,10,0.172788,0.177782,0
扒手 (n),扒手,,notion,2,0,2,2,0,2,0.000817,11,0.164135,0.168515,55.665301
自首 (n),自首,,notion,1,0,1,1,0,1,0.000415,11,0.164124,0.168435,0
三八妇女节 (n),三八妇女节,,notion,1,0,1,1,0,1,0.000585,10,0.180667,0.186857,0
国际妇女节 (n),国际妇女节,,notion,6,0,6,6,0,6,0.004741,10,0.207837,0.218602,1543.37523
蔡特金 (n),蔡特金,,notion,1,0,1,1,0,1,0.000585,10,0.180667,0.186857,0
首创者 (n),首创者,,notion,1,0,1,1,0,1,0.000585,10,0.180667,0.186857,0
契诃夫 (n),契诃夫,,notion,1,0,1,1,0,1,0.00133,10,0.195145,0.203643,0
妙处 (n),妙处,,notion,1,0,1,1,0,1,0.00133,10,0.195145,0.203643,0
断想 (n),断想,,notion,1,0,1,1,0,1,0.00133,10,0.195145,0.203643,0
精工 (n),精工,,notion,1,0,1,1,0,1,0.00133,10,0.195145,0.203643,0
草率 (n),草率,,notion,1,0,1,1,0,1,0.00133,10,0.195145,0.203643,0
训导 (n),训导,,notion,1,0,1,1,0,1,0.00133,10,0.195145,0.203643,0
诗家 (n),诗家,,notion,1,0,1,1,0,1,0.00133,10,0.195145,0.203643,0
徐博陵(1948),徐博陵,,author,0,6,6,0,6,6,0.023645,9,0.234801,0.251016,51177.799549
戊戌维新运动 (n),戊戌维新运动,,notion,1,0,1,1,0,1,0.000901,10,0.190155,0.19823,0
笔祸 (n),笔祸,,notion,1,0,1,1,0,1,0.000901,10,0.190155,0.19823,0
徐卿(1948),徐卿,,author,0,3,3,0,3,3,0.002015,10,0.193895,0.20129,3127.85311
徐学纯(1948),徐学纯,,author,0,3,3,0,3,3,0.007443,9,0.21351,0.224019,867.577161
徐家齐(1948),徐家齐,,author,0,5,5,0,5,5,0.004023,10,0.205265,0.213846,31890.22418
讲于 (n),讲于,,notion,1,0,1,1,0,1,0.000444,11,0.170309,0.175011,0
调协 (n),调协,,notion,1,0,1,1,0,1,0.000444,11,0.170309,0.175011,0
徐平(1948),徐平,,author,0,2,2,0,2,2,0.006324,9,0.217648,0.228441,5867.374722
徐悲鸿(1948),徐悲鸿,,author,0,3,3,0,6,6,0.001533,9,0.194154,0.201164,12331.798939
艺术家 (n),艺术家,,notion,2,0,2,3,0,3,0.001109,10,0.186037,0.193266,896.080532
徐成良(1948),徐成良,,author,0,10,10,0,10,10,0.014495,9,0.22128,0.233681,43080.368553
书包 (n),书包,,notion,1,0,1,1,0,1,0.00075,10,0.181189,0.187583,0
文箱 (n),文箱,,notion,1,0,1,1,0,1,0.00075,10,0.181189,0.187583,0
徐晴(1948),徐晴,,author,0,6,6,0,6,6,0.014759,9,0.22648,0.239501,21132.421243
中大的 (n),中大的,,notion,1,0,1,1,0,1,0.000697,10,0.184661,0.191314,0
徐毓枏(1948),徐毓枏,,author,0,16,16,0,16,16,0.052413,9,0.249772,0.269502,73254.875023
Harrod (n),Harrod,,notion,1,0,1,1,0,1,0.002292,10,0.197408,0.206892,0
富国 (n),富国,,notion,1,0,1,1,0,1,0.002292,10,0.197408,0.206892,0
强国 (n),强国,,notion,1,0,1,1,0,1,0.002292,10,0.197408,0.206892,0
温故而知新 (n),温故而知新,,notion,1,0,1,1,0,1,0.002292,10,0.197408,0.206892,0
相容性 (n),相容性,,notion,2,0,2,2,0,2,0.005082,10,0.207244,0.21823,118.989078
徐炎(1948),徐炎,,author,0,3,3,0,3,3,0.000968,11,0.16368,0.16877,29063
去夏 (n),去夏,,notion,1,0,1,1,0,1,0.000349,12,0.140659,0.143822,0
皖政 (n),皖政,,notion,1,0,1,1,0,1,0.000349,12,0.140659,0.143822,0
徐盈(1948),徐盈,,author,0,5,5,0,5,5,0.0086,9,0.218485,0.229784,8732.236845
徐纫秋(1948),徐纫秋,,author,0,2,2,0,2,2,0.000815,10,0.179002,0.185174,260.394451
徐良弼(1948),徐良弼,,author,0,2,2,0,2,2,0.000889,10,0.179782,0.186447,14532
战雨 (n),战雨,,notion,1,0,1,1,0,1,0.000334,11,0.152387,0.156366,0
徐道邻(1948),徐道邻,,author,0,4,4,0,4,4,0.004977,10,0.20712,0.216177,2051.352456
新谈序 (n),新谈序,,notion,1,0,1,2,0,2,0.000461,10,0.169641,0.174363,0
改币 (n),改币,,notion,3,0,3,3,0,3,0.00307,10,0.198595,0.208227,28981.235046
教师节 (n),教师节,,notion,4,0,4,4,0,4,0.007223,9,0.222173,0.23425,16338.368226
老闆 (n),老闆,,notion,2,0,2,2,0,2,0.002715,10,0.201749,0.211629,399.286084
马路 (n),马路,,notion,2,0,2,2,0,2,0.002515,10,0.197817,0.207194,808.975588
微甫(1948),微甫,,author,0,2,2,0,2,2,0.014474,9,0.229158,0.242999,14532
灰心 (n),灰心,,notion,1,0,1,1,0,1,0.000642,10,0.186438,0.193473,0
微知(1948),微知,,author,0,7,7,0,7,7,0.015159,9,0.223684,0.236041,35281.358232
体制 (n),体制,,notion,1,0,1,1,0,1,0.000418,11,0.1634,0.167634,0
心一(1948),心一,,author,0,2,2,0,2,2,0.002539,10,0.203051,0.211076,262.3379
必章(1948),必章,,author,0,2,2,0,2,2,0.000726,11,0.170134,0.176002,202.179154
志家(1948),志家,,author,0,3,3,0,3,3,0.001057,11,0.150009,0.153666,29063
台糖 (n),台糖,,notion,1,0,1,1,0,1,0.000352,12,0.130443,0.132785,0
纽结 (n),纽结,,notion,1,0,1,1,0,1,0.000352,12,0.130443,0.132785,0
志齐(1948),志齐,,author,0,2,2,0,2,2,0.000785,11,0.170106,0.175902,159.207538
文艺批评 (n),文艺批评,,notion,2,0,2,2,0,2,0.001089,10,0.182495,0.189266,1793.73071
念福(1948),念福,,author,0,5,5,0,5,5,0.002811,10,0.19105,0.19845,16907.83507
怀冰(1948),怀冰,,author,0,5,5,0,5,5,0.009451,9,0.217283,0.228261,2608.438747
日货 (n),日货,,notion,3,0,3,3,0,3,0.003833,10,0.206344,0.217093,478.911977
怀沙(1948),怀沙,,author,0,2,2,0,2,2,0.000618,1,1,1,1
地名 (n),地名,,notion,1,0,1,1,0,1,0.000328,2,0.666667,0.75,0
安南 (n),安南,,notion,1,0,1,1,0,1,0.000328,2,0.666667,0.75,0
怀芷(1948),怀芷,,author,0,1,1,0,1,1,0.000504,10,0.182307,0.188717,0
怀蓝(1948),怀蓝,,author,0,4,4,0,4,4,0.003581,10,0.203171,0.211479,19041.667287
寻觅 (n),寻觅,,notion,1,0,1,1,0,1,0.000424,11,0.168865,0.173453,0
思慕(1948),思慕,,author,0,5,5,0,5,5,0.001554,1,1,1,10
从媚 (n),从媚,,notion,1,0,1,1,0,1,0.000387,2,0.555556,0.6,0
克里姆林宫 (n),克里姆林宫,,notion,1,0,1,1,0,1,0.000387,2,0.555556,0.6,0
夏洛宫 (n),夏洛宫,,notion,1,0,1,1,0,1,0.000387,2,0.555556,0.6,0
媚日 (n),媚日,,notion,1,0,1,1,0,1,0.000387,2,0.555556,0.6,0
美到 (n),美到,,notion,1,0,1,1,0,1,0.000387,2,0.555556,0.6,0
思蓝(1948),思蓝,,author,0,2,2,0,2,2,0.001743,10,0.194752,0.201778,14532
苏岛 (n),苏岛,,notion,1,0,1,1,0,1,0.000355,11,0.163008,0.167043,0
谭后 (n),谭后,,notion,1,0,1,1,0,1,0.000391,10,0.171909,0.176724,0
惠君(1948),惠君,,author,0,3,3,0,3,3,0.020116,9,0.232964,0.248123,6442.259179
慧君(1948),慧君,,author,0,4,4,0,4,4,0.003653,9,0.205981,0.214833,101693
侧闻 (n),侧闻,,notion,2,0,2,2,0,2,0.000773,10,0.170818,0.175739,58116
勘界 (n),勘界,,notion,1,0,1,1,0,1,0.000424,10,0.170802,0.17565,0
边境 (n),边境,,notion,1,0,1,1,0,1,0.000424,10,0.170802,0.17565,0
憬之(1948),憬之,,author,0,7,7,0,7,7,0.009379,9,0.221746,0.233375,70400.062887
作品集 (n),作品集,,notion,1,0,1,1,0,1,0.000593,10,0.181501,0.187519,0
出社版 (n),出社版,,notion,1,0,1,1,0,1,0.000593,10,0.181501,0.187519,0
早期 (n),早期,,notion,1,0,1,1,0,1,0.000593,10,0.181501,0.187519,0
沉沦 (n),沉沦,,notion,1,0,1,1,0,1,0.000334,12,0.138137,0.141204,0
戈龄(1948),戈龄,,author,0,2,2,0,2,2,0.000948,11,0.175759,0.182136,294.114805
与币信 (n),与币信,,notion,1,0,1,1,0,1,0.002541,10,0.202989,0.212981,0
改修 (n),改修,,notion,1,0,1,1,0,1,0.002541,10,0.202989,0.212981,0
物价上涨 (n),物价上涨,,notion,2,0,2,2,0,2,0.004129,10,0.207813,0.218561,183.681902
原子时代 (n),原子时代,,notion,1,0,1,1,0,1,0.000566,10,0.175352,0.180597,0
日月食 (n),日月食,,notion,1,0,1,1,0,1,0.000566,10,0.175352,0.180597,0
曆法 (n),曆法,,notion,1,0,1,1,0,1,0.000566,10,0.175352,0.180597,0
第三年 (n),第三年,,notion,2,0,2,2,0,2,0.003091,10,0.195197,0.204338,2640.630887
观测 (n),观测,,notion,1,0,1,1,0,1,0.000566,10,0.175352,0.180597,0
许勇 (n),许勇,,notion,1,0,1,1,0,1,0.000566,10,0.175352,0.180597,0
音乐作品 (n),音乐作品,,notion,1,0,1,1,0,1,0.000566,10,0.175352,0.180597,0
戴明(1948),戴明,,author,0,2,2,0,2,2,0.001607,9,0.200331,0.208289,14532
巨响 (n),巨响,,notion,1,0,1,1,0,1,0.000348,10,0.166898,0.171387,0
戴镏龄(1948),戴镏龄,,author,0,1,1,0,1,1,0.000308,1,1,1,0
故国风光 (n),故国风光,,notion,1,0,1,1,0,1,0.000308,1,1,1,0
扬弃(1948),扬弃,,author,0,2,2,0,2,2,0.003497,9,0.207528,0.216583,397.12272
拂晓(1948),拂晓,,author,0,3,3,0,6,6,0.005572,9,0.215658,0.226333,14922.833338
之先 (n),之先,,notion,1,0,1,2,0,2,0.000451,10,0.177403,0.183087,0
拉斯基(1948),拉斯基,,author,0,11,11,0,11,11,0.033099,9,0.238649,0.256098,102700.079269
现代文明 (n),现代文明,,notion,1,0,1,1,0,1,0.00118,10,0.192671,0.201245,0
相处 (n),相处,,notion,1,0,1,1,0,1,0.00118,10,0.192671,0.201245,0
阔步 (n),阔步,,notion,1,0,1,1,0,1,0.00118,10,0.192671,0.201245,0
拉铁摩尔(1948),拉铁摩尔,,author,0,3,3,0,3,3,0.023143,9,0.236013,0.252286,1986.810832
振声(1948),振声,,author,0,4,4,0,4,4,0.003449,10,0.205393,0.2139,29296.796039
呼号 (n),呼号,,notion,1,0,1,1,0,1,0.000418,11,0.170397,0.175074,0
行局 (n),行局,,notion,1,0,1,1,0,1,0.000418,11,0.170397,0.175074,0
摩尼(1948),摩尼,,author,0,2,2,0,2,2,0.001607,9,0.200331,0.208289,14532
新气象 (n),新气象,,notion,1,0,1,1,0,1,0.000348,10,0.166898,0.171387,0
敦一(1948),敦一,,author,0,6,6,0,6,6,0.005813,10,0.206814,0.215941,2637.457601
文其昌(1948),文其昌,,author,0,9,9,0,9,9,0.010032,9,0.21867,0.230173,18665.395678
梁山 (n),梁山,,notion,3,0,3,3,0,3,0.002307,10,0.188166,0.196043,10305.813371
行人 (n),行人,,notion,2,0,2,2,0,2,0.001976,10,0.188132,0.195948,30.802554
文抄公(1948),文抄公,,author,0,4,4,0,4,4,0.021691,9,0.235074,0.251031,14164.800074
清单 (n),清单,,notion,2,0,2,2,0,2,0.001311,10,0.192477,0.20083,170.567844
文杏(1948),文杏,,author,0,2,2,0,2,2,0.006199,9,0.217348,0.228039,28289.587867
文津生(1948),文津生,,author,0,4,4,0,4,4,0.002127,10,0.189763,0.197315,15976.671436
备战 (n),备战,,notion,5,0,5,5,0,5,0.007893,9,0.222132,0.234418,25928.828447
失事 (n),失事,,notion,1,0,1,1,0,1,0.000391,11,0.159498,0.163853,0
文海晏(1948),文海晏,,author,0,4,4,0,4,4,0.012822,9,0.225391,0.238364,11689.675112
苦撑 (n),苦撑,,notion,2,0,2,2,0,2,0.003424,10,0.205783,0.216249,333.208319
迁校 (n),迁校,,notion,2,0,2,2,0,2,0.001737,10,0.189072,0.197023,1320.609305
不在 (n),不在,,notion,1,0,1,1,0,1,0.001622,10,0.192866,0.201382,0
之会 (n),之会,,notion,1,0,1,1,0,1,0.001622,10,0.192866,0.201382,0
从何而来 (n),从何而来,,notion,1,0,1,1,0,1,0.001622,10,0.192866,0.201382,0
反拨 (n),反拨,,notion,1,0,1,1,0,1,0.001622,10,0.192866,0.201382,0
硬压 (n),硬压,,notion,1,0,1,1,0,1,0.001622,10,0.192866,0.201382,0
粮价 (n),粮价,,notion,1,0,1,1,0,1,0.001622,10,0.192866,0.201382,0
莫干山 (n),莫干山,,notion,1,0,1,1,0,1,0.001622,10,0.192866,0.201382,0
飞涨 (n),飞涨,,notion,1,0,1,1,0,1,0.001622,10,0.192866,0.201382,0
文骊(1948),文骊,,author,0,4,4,0,4,4,0.032231,9,0.240712,0.258373,24238.192155
斯特罗加脑夫(1948),斯特罗加脑夫,,author,0,2,2,0,2,2,0.000835,11,0.172923,0.17904,336.400776
方一陵(1948),方一陵,,author,0,21,21,0,21,21,0.051379,9,0.248279,0.267369,84236.512143
方东旭(1948),方东旭,,author,0,28,28,0,28,28,0.060936,9,0.253865,0.275144,296304.474244
世界史 (n),世界史,,notion,1,0,1,1,0,1,0.002032,10,0.202469,0.212511,0
伦着 (n),伦着,,notion,1,0,1,1,0,1,0.002032,10,0.202469,0.212511,0
勋合 (n),勋合,,notion,1,0,1,1,0,1,0.002032,10,0.202469,0.212511,0
孙起孟 (n),孙起孟,,notion,2,0,2,2,0,2,0.006167,10,0.215033,0.226929,462.604033
实际 (n),实际,,notion,3,0,3,3,0,3,0.003215,10,0.20526,0.215701,598.671915
崩斯着 (n),崩斯着,,notion,1,0,1,1,0,1,0.002032,10,0.202469,0.212511,0
庞翔 (n),庞翔,,notion,1,0,1,1,0,1,0.002032,10,0.202469,0.212511,0
搞通 (n),搞通,,notion,1,0,1,1,0,1,0.002032,10,0.202469,0.212511,0
文坛 (n),文坛,,notion,1,0,1,1,0,1,0.002032,10,0.202469,0.212511,0
无尽 (n),无尽,,notion,1,0,1,1,0,1,0.002032,10,0.202469,0.212511,0
曹伯 (n),曹伯,,notion,1,0,1,1,0,1,0.002032,10,0.202469,0.212511,0
韩着 (n),韩着,,notion,1,0,1,1,0,1,0.002032,10,0.202469,0.212511,0
方亮(1948),方亮,,author,0,6,6,0,6,6,0.004403,9,0.205393,0.214316,9947.985692
九十 (n),九十,,notion,3,0,3,3,0,3,0.001387,10,0.170405,0.175392,0.5
