"Id","Label","type"
"肃子(1947)","肃子","author"
"胡人章(1947)","胡人章","author"
"胡仲持(1947)","胡仲持","author"
"胡凤九(1947)","胡凤九","author"
"胡帝(1947)","胡帝","author"
"胡庆钧(1947)","胡庆钧","author"
"胡志明(1947)","胡志明","author"
"胡愼明(1947)","胡愼明","author"
"胡慰荆(1947)","胡慰荆","author"
"胡曲园(1947)","胡曲园","author"
"胡毅生(1947)","胡毅生","author"
"胡焕庸(1947)","胡焕庸","author"
"胡私(1947)","胡私","author"
"胡竟良(1947)","胡竟良","author"
"胡绳(1947)","胡绳","author"
"胡适(1947)","胡适","author"
"胡里(1947)","胡里","author"
"臧克家(1947)","臧克家","author"
"自在(1947)","自在","author"
"良诚(1947)","良诚","author"
"艾希(1947)","艾希","author"
"艾荧(1947)","艾荧","author"
"苡莎(1947)","苡莎","author"
"范予遂(1947)","范予遂","author"
"范凡(1947)","范凡","author"
"范承祥(1947)","范承祥","author"
"范泉(1947)","范泉","author"
"范琪(1947)","范琪","author"
"荒野(1947)","荒野","author"
"莊智焕(1947)","莊智焕","author"
"莊茹斯(1947)","莊茹斯","author"
"莫闻天(1947)","莫闻天","author"
"莲子(1947)","莲子","author"
"菊子(1947)","菊子","author"
"萧异兹(1947)","萧异兹","author"
"萧扬(1947)","萧扬","author"
"萧柯则(1947)","萧柯则","author"
"萧武尧(1947)","萧武尧","author"
"萧源(1947)","萧源","author"
"萧草(1947)","萧草","author"
"萨空了(1947)","萨空了","author"
"葛存畲(1947)","葛存畲","author"
"葛思恩(1947)","葛思恩","author"
"董化之(1947)","董化之","author"
"董时进(1947)","董时进","author"
"董秋斯(1947)","董秋斯","author"
"董荡平(1947)","董荡平","author"
"蒋家丁(1947)","蒋家丁","author"
"蒋廷黻(1947)","蒋廷黻","author"
"蒋锡昌(1947)","蒋锡昌","author"
"蓝天(1947)","蓝天","author"
"蔡力行(1947)","蔡力行","author"
"蔡壬侯(1947)","蔡壬侯","author"
"蔡廷锴(1947)","蔡廷锴","author"
"蔡泽安(1947)","蔡泽安","author"
"蔡维藩(1947)","蔡维藩","author"
"蔡鸿干(1947)","蔡鸿干","author"
"虞愚(1947)","虞愚","author"
"袁昌英(1947)","袁昌英","author"
"袁雪芬(1947)","袁雪芬","author"
"裴斐(1947)","裴斐","author"
"褚家麟(1947)","褚家麟","author"
"西门宗华(1947)","西门宗华","author"
"觉天(1947)","觉天","author"
"许伯棣(1947)","许伯棣","author"
"许君远(1947)","许君远","author"
"许宏宇(1947)","许宏宇","author"
"许寿昌(1947)","许寿昌","author"
"许寿裳(1947)","许寿裳","author"
"许广平(1947)","许广平","author"
"许德珩(1947)","许德珩","author"
"许志家(1947)","许志家","author"
"许志敭(1947)","许志敭","author"
"许敬昌(1947)","许敬昌","author"
"许杰(1947)","许杰","author"
"许绍珊(1947)","许绍珊","author"
"许虚(1947)","许虚","author"
"许诚彦(1947)","许诚彦","author"
"许金铿(1947)","许金铿","author"
"诸葛农(1947)","诸葛农","author"
"诸葛波(1947)","诸葛波","author"
"谢叠山(1947)","谢叠山","author"
"谢君承(1947)","谢君承","author"
"谢扶雅(1947)","谢扶雅","author"
"谢斐然(1947)","谢斐然","author"
"谢紫(1947)","谢紫","author"
"谭徽岗(1947)","谭徽岗","author"
"谭树聱(1947)","谭树聱","author"
"谭翼鹏(1947)","谭翼鹏","author"
"谭铭(1947)","谭铭","author"
"谷振元(1947)","谷振元","author"
"谷春帆(1947)","谷春帆","author"
"贡白(1947)","贡白","author"
"贵善(1947)","贵善","author"
"费青(1947)","费青","author"
"贾生(1947)","贾生","author"
"赛德怀(1947)","赛德怀","author"
"赛珍珠(1947)","赛珍珠","author"
"赵一夫(1947)","赵一夫","author"
"赵兰坪(1947)","赵兰坪","author"
"赵其言(1947)","赵其言","author"
"赵凤喈(1947)","赵凤喈","author"
"赵崇仁(1947)","赵崇仁","author"
"赵希一(1947)","赵希一","author"
"赵希文(1947)","赵希文","author"
"赵延年(1947)","赵延年","author"
"赵德(1947)","赵德","author"
"赵志超(1947)","赵志超","author"
"赵海如(1947)","赵海如","author"
"赵涵(1947)","赵涵","author"
"赵紫宸(1947)","赵紫宸","author"
"赵蔚青(1947)","赵蔚青","author"
"赵质君(1947)","赵质君","author"
"赵镇乾(1947)","赵镇乾","author"
"路人(1947)","路人","author"
"路得(1947)","路得","author"
"辉晋(1947)","辉晋","author"
"辛华(1947)","辛华","author"
"辛美(1947)","辛美","author"
"辛耶(1947)","辛耶","author"
"适夷(1947)","适夷","author"
"适生(1947)","适生","author"
"选知(1947)","选知","author"
"逸之(1947)","逸之","author"
"逸士(1947)","逸士","author"
"邓一成(1947)","邓一成","author"
"邓之诚(1947)","邓之诚","author"
"邓嗣禹(1947)","邓嗣禹","author"
"邓威(1947)","邓威","author"
"邢植华(1947)","邢植华","author"
"邵基(1947)","邵基","author"
"邵恒之(1947)","邵恒之","author"
"邵秉铨(1947)","邵秉铨","author"
"邵资(1947)","邵资","author"
"邹山齐(1947)","邹山齐","author"
"邹文海(1947)","邹文海","author"
"邹至诚(1947)","邹至诚","author"
"郁栀(1947)","郁栀","author"
"郑国壐(1947)","郑国壐","author"
"郑怀琛(1947)","郑怀琛","author"
"郑明礼(1947)","郑明礼","author"
"郑道传(1947)","郑道传","author"
"郑钦仁(1947)","郑钦仁","author"
"郝史(1947)","郝史","author"
"郝稼(1947)","郝稼","author"
"郭大力(1947)","郭大力","author"
"郭森麒(1947)","郭森麒","author"
"郭沫若(1947)","郭沫若","author"
"郭钟曦(1947)","郭钟曦","author"
"郿卿(1947)","郿卿","author"
"鄕麐诗(1947)","鄕麐诗","author"
"野军(1947)","野军","author"
"野夫(1947)","野夫","author"
"野客(1947)","野客","author"
"金____(1947)","金____","author"
"金克仁(1947)","金克仁","author"
"金岳霖(1947)","金岳霖","author"
"金文杰(1947)","金文杰","author"
"金望之(1947)","金望之","author"
"金榖穗(1947)","金榖穗","author"
"金殿(1947)","金殿","author"
"金焕(1947)","金焕","author"
"金逖(1947)","金逖","author"
"金锋(1947)","金锋","author"
"金隄(1947)","金隄","author"
"金颖(1947)","金颖","author"
"钟微言(1947)","钟微言","author"
"钟石磊(1947)","钟石磊","author"
"钟越(1947)","钟越","author"
"钱健夫(1947)","钱健夫","author"
"钱公武(1947)","钱公武","author"
"钱实甫(1947)","钱实甫","author"
"钱毅(1947)","钱毅","author"
"钱熙光(1947)","钱熙光","author"
"钱能欣(1947)","钱能欣","author"
"铁马(1947)","铁马","author"
"锺伯平(1947)","锺伯平","author"
"锺诚(1947)","锺诚","author"
"问渔(1947)","问渔","author"
"阿七(1947)","阿七","author"
"阿明(1947)","阿明","author"
"阿礼(1947)","阿礼","author"
"际云(1947)","际云","author"
"陆朝华(1947)","陆朝华","author"
"陆海藩(1947)","陆海藩","author"
"陆舟(1947)","陆舟","author"
"陈之迈(1947)","陈之迈","author"
"陈仲明(1947)","陈仲明","author"
"陈仲期(1947)","陈仲期","author"
"陈元坤(1947)","陈元坤","author"
"陈其瑗(1947)","陈其瑗","author"
"陈养浩(1947)","陈养浩","author"
"陈力(1947)","陈力","author"
"陈务生(1947)","陈务生","author"
"陈华人(1947)","陈华人","author"
"陈原(1947)","陈原","author"
"陈友松(1947)","陈友松","author"
"陈啓泰(1947)","陈啓泰","author"
"陈善基(1947)","陈善基","author"
"陈复生(1947)","陈复生","author"
"陈孝禅(1947)","陈孝禅","author"
"陈岱孙(1947)","陈岱孙","author"
"陈序经(1947)","陈序经","author"
"陈彦(1947)","陈彦","author"
"陈德龙(1947)","陈德龙","author"
"陈惠夫(1947)","陈惠夫","author"
"陈文(1947)","陈文","author"
"陈旭麓(1947)","陈旭麓","author"
"陈明(1947)","陈明","author"
"陈曙风(1947)","陈曙风","author"
"陈曦(1947)","陈曦","author"
"陈朗(1947)","陈朗","author"
"陈本端(1947)","陈本端","author"
"陈此生(1947)","陈此生","author"
"陈汉(1947)","陈汉","author"
"陈清(1947)","陈清","author"
"陈澄(1947)","陈澄","author"
"陈瘦竹(1947)","陈瘦竹","author"
"陈石铭(1947)","陈石铭","author"
"陈纪(1947)","陈纪","author"
"陈绳祖(1947)","陈绳祖","author"
"陈至明(1947)","陈至明","author"
"陈荣纬(1947)","陈荣纬","author"
"陈襟湘(1947)","陈襟湘","author"
"陈达(1947)","陈达","author"
"陈郁文(1947)","陈郁文","author"
"陈钟浩(1947)","陈钟浩","author"
"陈阳(1947)","陈阳","author"
"陈际云(1947)","陈际云","author"
"陋之(1947)","陋之","author"
"陶大镛(1947)","陶大镛","author"
"陶天白(1947)","陶天白","author"
"陶孟和(1947)","陶孟和","author"
"陶王(1947)","陶王","author"
"陶逸(1947)","陶逸","author"
"隽生(1947)","隽生","author"
"雍蒲足(1947)","雍蒲足","author"
"雨农(1947)","雨农","author"
"雨田(1947)","雨田","author"
"雪峰(1947)","雪峰","author"
"雪松(1947)","雪松","author"
"雷洁琼(1947)","雷洁琼","author"
"雷海宗(1947)","雷海宗","author"
"霍焰(1947)","霍焰","author"
"霍然(1947)","霍然","author"
"非非(1947)","非非","author"
"靳以(1947)","靳以","author"
"韩笙(1947)","韩笙","author"
"顾保之(1947)","顾保之","author"
"顾回(1947)","顾回","author"
"马__科(1947)","马__科","author"
"马义(1947)","马义","author"
"马元青(1947)","马元青","author"
"马凡陀(1947)","马凡陀","author"
"马叙伦(1947)","马叙伦","author"
"马平(1947)","马平","author"
"马文昌(1947)","马文昌","author"
"马文生(1947)","马文生","author"
"马碧莲(1947)","马碧莲","author"
"马马昭(1947)","马马昭","author"
"骆负华(1947)","骆负华","author"
"高世勳(1947)","高世勳","author"
"高原(1947)","高原","author"
"高名(1947)","高名","author"
"高天(1947)","高天","author"
"高平(1947)","高平","author"
"高怀远(1947)","高怀远","author"
"高惜冰(1947)","高惜冰","author"
"高憬(1947)","高憬","author"
"高松(1947)","高松","author"
"高沃(1947)","高沃","author"
"高祖文(1947)","高祖文","author"
"高第榘(1947)","高第榘","author"
"高良润(1947)","高良润","author"
"高觉敷(1947)","高觉敷","author"
"魏登临(1947)","魏登临","author"
"魏金枝(1947)","魏金枝","author"
"鲁风(1947)","鲁风","author"
"鹤如(1947)","鹤如","author"
"麦右文(1947)","麦右文","author"
"麦祥(1947)","麦祥","author"
"黄__石(1947)","黄__石","author"
"黄一裳(1947)","黄一裳","author"
"黄修敬(1947)","黄修敬","author"
"黄元彬(1947)","黄元彬","author"
"黄墅(1947)","黄墅","author"
"黄子谷(1947)","黄子谷","author"
"黄宗汉(1947)","黄宗汉","author"
"黄平甫(1947)","黄平甫","author"
"黄建华(1947)","黄建华","author"
"黄春生(1947)","黄春生","author"
"黄楚清(1947)","黄楚清","author"
"黄正铭(1947)","黄正铭","author"
"黄炎裔(1947)","黄炎裔","author"
"黄炳坤(1947)","黄炳坤","author"
"黄琴南(1947)","黄琴南","author"
"黄瘦(1947)","黄瘦","author"
"黄遵明(1947)","黄遵明","author"
"黄镜明(1947)","黄镜明","author"
"黎明德(1947)","黎明德","author"
"黎玄(1947)","黎玄","author"
"黎秀石(1947)","黎秀石","author"
"默沙(1947)","默沙","author"
"黾溪(1947)","黾溪","author"
"齐民(1947)","齐民","author"
"龙佐吾(1947)","龙佐吾","author"
"龙廷霸(1947)","龙廷霸","author"
"龙成志(1947)","龙成志","author"
"龙潜夫(1947)","龙潜夫","author"
"龚瑞祥(1947)","龚瑞祥","author"
"龟溪(1947)","龟溪","author"
"（捷）Kardy(1947)","（捷）Kardy","author"
"（美）Barry，J.(1947)","（美）Barry，J.","author"
"（美）Mecklin，J.(1947)","（美）Mecklin，J.","author"
"（美）Stewart，M.S.(1947)","（美）Stewart，M.S.","author"
"（美）波伊(1947)","（美）波伊","author"
"（美）裴斐(1947)","（美）裴斐","author"
"（英）Dutt，P.(1947)","（英）Dutt，P.","author"
"（英）K._Zilliacus(1947)","（英）K._Zilliacus","author"
"（英）Politt，H.(1947)","（英）Politt，H.","author"
"（英）卡通(1947)","（英）卡通","author"
"（英）鲍威尔(1947)","（英）鲍威尔","author"
"（越）阮文化(1947)","（越）阮文化","author"
"杜衡(1948)","杜衡","author"
"张肖梅(1948)","张肖梅","author"
"杨博如(1948)","杨博如","author"
"波光(1948)","波光","author"
"叶新华(1948)","叶新华","author"
"丁蕾(1948)","丁蕾","author"
"王亚南(1948)","王亚南","author"
"柏苍(1948)","柏苍","author"
"M.H.(1948)","M.H.","author"
"曾昭抡(1948)","曾昭抡","author"
"潮声(1948)","潮声","author"
"张绍贤(1948)","张绍贤","author"
"文青(1948)","文青","author"
"陈振汉(1948)","陈振汉","author"
"陈达(1948)","陈达","author"
"蔡尚思(1948)","蔡尚思","author"
"赵志华(1948)","赵志华","author"
"章明(1948)","章明","author"
"蒋硕傑(1948)","蒋硕傑","author"
"微明(1948)","微明","author"
"程梯云(1948)","程梯云","author"
"余园(1948)","余园","author"
"周公南(1948)","周公南","author"
"费孝通(1948)","费孝通","author"
"郭泉(1948)","郭泉","author"
"凯玲(1948)","凯玲","author"
"吴景超(1948)","吴景超","author"
"朱树锦(1948)","朱树锦","author"
"林海(1948)","林海","author"
"欧阳春(1948)","欧阳春","author"
"段连城(1948)","段连城","author"
"甄斯(1948)","甄斯","author"
"陆志韦(1948)","陆志韦","author"
"黄撼石(1948)","黄撼石","author"
"仲亨(1948)","仲亨","author"
"牛纵(1948)","牛纵","author"
"王一冰(1948)","王一冰","author"
"负生(1948)","负生","author"
"金志文(1948)","金志文","author"
"伟夫(1948)","伟夫","author"
"何永佶(1948)","何永佶","author"
"刘大中(1948)","刘大中","author"
"刘子健(1948)","刘子健","author"
"卓仁(1948)","卓仁","author"
"喻凎邨(1948)","喻凎邨","author"
"张君劢(1948)","张君劢","author"
"慕真(1948)","慕真","author"
"施复亮(1948)","施复亮","author"
"李广田(1948)","李广田","author"
"杨人楩(1948)","杨人楩","author"
"杨卫玉(1948)","杨卫玉","author"
"林一荣(1948)","林一荣","author"
"林焕平(1948)","林焕平","author"
"梅朶(1948)","梅朶","author"
"炳章(1948)","炳章","author"
"燕然(1948)","燕然","author"
"王道乾(1948)","王道乾","author"
"胡光(1948)","胡光","author"
"蒙若(1948)","蒙若","author"
"袁翰青(1948)","袁翰青","author"
"费雯(1948)","费雯","author"
"严绍端(1948)","严绍端","author"
"储安平(1948)","储安平","author"
"冠__(1948)","冠__","author"
"凌华(1948)","凌华","author"
"刘毅(1948)","刘毅","author"
"刘绪贻(1948)","刘绪贻","author"
"吴仲持(1948)","吴仲持","author"
"吴允曾(1948)","吴允曾","author"
"吴思毅(1948)","吴思毅","author"
"吴恩裕(1948)","吴恩裕","author"
"吴泽(1948)","吴泽","author"
"夔公(1948)","夔公","author"
"孙起孟(1948)","孙起孟","author"
"孟宪章(1948)","孟宪章","author"
"宋宝山(1948)","宋宝山","author"
"岳铎(1948)","岳铎","author"
"张东荪(1948)","张东荪","author"
"张仁光(1948)","张仁光","author"
"彭定颐(1948)","彭定颐","author"
"徐毓枬(1948)","徐毓枬","author"
"徐铸成(1948)","徐铸成","author"
"微生(1948)","微生","author"
"方建民(1948)","方建民","author"
"景明(1948)","景明","author"
"杨庆堃(1948)","杨庆堃","author"
"杨微(1948)","杨微","author"
"林莽(1948)","林莽","author"
"梦觉(1948)","梦觉","author"
"沈志远(1948)","沈志远","author"
"焦尾琴(1948)","焦尾琴","author"
"王厚生(1948)","王厚生","author"
"田汝康(1948)","田汝康","author"
"石华(1948)","石华","author"
"石闻(1948)","石闻","author"
"秦越(1948)","秦越","author"
"红柳(1948)","红柳","author"
"罗梦册(1948)","罗梦册","author"
"艾扬(1948)","艾扬","author"
"莫邪(1948)","莫邪","author"
"萧客(1948)","萧客","author"
"蒋匀田(1948)","蒋匀田","author"
"补斋(1948)","补斋","author"
"郑昕(1948)","郑昕","author"
"郑铁邨(1948)","郑铁邨","author"
"陆养浩(1948)","陆养浩","author"
"陈涛(1948)","陈涛","author"
"黄炎培(1948)","黄炎培","author"
"黄非(1948)","黄非","author"
"Cole，G.D.H.(1948)","Cole，G.D.H.","author"
"Lanne，D.Y.(1948)","Lanne，D.Y.","author"
"丁汀(1948)","丁汀","author"
"丁洪範(1948)","丁洪範","author"
"不已(1948)","不已","author"
"丘山(1948)","丘山","author"
"业同(1948)","业同","author"
"严仁赓(1948)","严仁赓","author"
"严信民(1948)","严信民","author"
"严冬(1948)","严冬","author"
"严庄(1948)","严庄","author"
"严涵温(1948)","严涵温","author"
"乃德(1948)","乃德","author"
"仲子(1948)","仲子","author"
"何慢(1948)","何慢","author"
"何敏(1948)","何敏","author"
"何肫林(1948)","何肫林","author"
"俞寰澄(1948)","俞寰澄","author"
