Id,Label,timeset,type,indegree,outdegree,Degree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
习门(1949),习门,,author,0,3,1,1,0.00029,1,1,1,0
了然(1949),了然,,author,0,3,1,1,0.00029,1,1,1,0
于辅大(1949),于辅大,,author,0,9,1,9,0.000941,7,0.262784,0.275727,0
云应霖(1949),云应霖,,author,0,5,4,4,0.006984,5,0.318417,0.346667,34.907652
人立(1949),人立,,author,0,2,0,0,0,0,0,0,0
今吾(1949),今吾,,author,0,2,1,1,0.00029,1,1,1,0
任懿斐(1949),任懿斐,,author,0,6,1,1,0.00029,1,1,1,0
何友悌(1949),何友悌,,author,0,2,33,48,0.693406,5,0.475578,0.545225,0
何旭(1949),何旭,,author,0,2,0,0,0,0,0,0,0
何矩(1949),何矩,,author,0,2,0,0,0,0,0,0,0
傅啓民(1949),傅啓民,,author,0,3,0,0,0,0,0,0,0
光华(1949),光华,,author,0,3,1,3,0.00029,1,1,1,0
冯契(1949),冯契,,author,0,2,0,0,0,0,0,0,0
冯素陶(1949),冯素陶,,author,0,6,22,47,0.190705,5,0.45679,0.512342,58.928995
刘伯陶(1949),刘伯陶,,author,0,2,0,0,0,0,0,0,0
刘士伟(1949),刘士伟,,author,0,4,2,2,0.025596,5,0.353728,0.379189,0
千家驹(1949),千家驹,,author,0,3,8,9,0.060988,5,0.41573,0.455135,16.715345
华辰(1949),华辰,,author,0,2,1,2,0.00029,1,1,1,0
南人(1949),南人,,author,0,3,3,3,0.002661,6,0.285054,0.304144,0
卜一(1949),卜一,,author,0,3,17,25,0.11062,5,0.400433,0.458018,0
卢心远(1949),卢心远,,author,0,3,8,8,0.061448,5,0.401302,0.442252,0
卢蕾谷(1949),卢蕾谷,,author,0,1,1,1,0.00029,1,1,1,0
可扬(1949),可扬,,author,0,2,7,10,0.053867,5,0.383817,0.418649,0
史靖(1949),史靖,,author,0,3,0,0,0,0,0,0,0
叶健铁(1949),叶健铁,,author,0,1,0,0,0,0,0,0,0
叶成林(1949),叶成林,,author,0,3,3,3,0.032498,5,0.374494,0.404414,0
同父(1949),同父,,author,0,3,5,5,0.068769,5,0.407489,0.439369,368.006262
